Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",bf5e7b,IT,IT,IT,042,04,"CONSULT
","Make a visit
",41.9,12.4833,41.9,12.4833,41.9,12.4833,--,"Rome, Lazio, Italy","Rome, Lazio, Italy",
"571d21
",571d27,IT,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",45.6667,9.68333,35,38,35,38,--,"Orio Al Serio, Lombardia, Italy",Syria,
"571d21
",571d27,IT,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",41.9,12.4833,35,38,35,38,--,"Rome, Lazio, Italy",Syria,
"571d21
",571d27,JO,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",32.3429,36.208,35,38,35,38,--,"Mafraq, Jordan (general), Jordan",Syria,
"17534d 
",175354,IT,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",45.6667,9.68333,35,38,35,38,--,"Orio Al Serio, Lombardia, Italy",Syria,
"bf5e75
",bf5e79,JO,SY,SY,040,04,"CONSULT
","Consult, not specified below
",32.5592,36.0069,35,38,35,38,--,"Ramtha, Jordan (general), Jordan",Syria,
"bf5e75
",bf5e7b,JO,SY,JO,042,04,"CONSULT
","Make a visit
",32.5592,36.0069,35,38,32.5592,36.0069,--,"Ramtha, Jordan (general), Jordan",Syria,
"bf5e75
",bf5e7c,SY,SY,JO,043,04,"CONSULT
","Host a visit
",33.5,36.3,33.5,36.3,32.3429,36.208,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.3429,36.208,33.5,36.3,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.5592,36.0069,35,38,32.5592,36.0069,--,"Ramtha, Jordan (general), Jordan",Syria,
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",32.5592,36.0069,35,38,35,38,--,"Ramtha, Jordan (general), Jordan",Syria,
"17534d 
",175359,JO,IZ,IZ,075,07,"PROVIDE AID
","Grant asylum
",32.5556,35.85,33,44,33,44,--,"Irbid, Jordan (general), Jordan",Iraq,
"17534d 
",175359,IZ,IZ,IZ,075,07,"PROVIDE AID
","Grant asylum
",33,44,33,44,33,44,--,Iraq,Iraq,
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e79,SY,JO,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,32.5592,36.0069,35,38,--,Syria,"Ramtha, Jordan (general), Jordan",
"bf5e75
",bf5e7b,SY,SY,JO,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,32.3429,36.208,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",33.5,36.3,32.3429,36.208,32.3429,36.208,--,"Damascus, Dimashq, Syria","Mafraq, Jordan (general), Jordan",
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,32.5592,36.0069,32.5592,36.0069,--,Syria,"Ramtha, Jordan (general), Jordan",
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,32.5592,36.0069,35,38,--,Syria,"Ramtha, Jordan (general), Jordan",
"bf5e75
",bf5e7c,SY,JO,JO,043,04,"CONSULT
","Host a visit
",35,38,32.5592,36.0069,32.5592,36.0069,--,Syria,"Ramtha, Jordan (general), Jordan",
"5e75bf
",5e75c5,SY,SY,SY,033,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide matyerial aid, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,39,35,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",33.5,36.3,39,35,39,35,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,36.2066,36.1572,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Hatay, Hatay, Turkey",
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",33.5,36.3,33.5,36.3,39,35,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39,35,33.5,36.3,39,35,--,Turkey,"Damascus, Dimashq, Syria",
"571d14
",571d1a,TU,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",39.9272,32.8644,33.5,36.3,33.5,36.3,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,36.2028,37.1586,36.2028,37.1586,--,"Hatay, Hatay, Turkey","Aleppo, ?alab, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,36.2028,37.1586,36.2066,36.1572,--,"Hatay, Hatay, Turkey","Aleppo, ?alab, Syria",
"c1f827
",c1f832,SY,TU,TU,0831,08,"YIELD
","Accede to demands for change in leadership
",33.5,36.3,39,35,39,35,--,"Damascus, Dimashq, Syria",Turkey,
"c1f827
",c1f832,TU,SY,SY,0831,08,"YIELD
","Accede to demands for change in leadership
",39,35,33.5,36.3,33.5,36.3,--,Turkey,"Damascus, Dimashq, Syria",
"57144e
",571454,TU,SY,TU,141,14,"PROTEST
","Demonstrate or rally
",36.2066,36.1572,33.5,36.3,36.2066,36.1572,--,"Hatay, Hatay, Turkey","Damascus, Dimashq, Syria",
"57144e
",571454,JO,TU,TU,141,14,"PROTEST
","Demonstrate or rally
",31,36,36.2066,36.1572,36.2066,36.1572,--,Jordan,"Hatay, Hatay, Turkey",
"17534d 
",175359,JO,SY,JO,075,07,"PROVIDE AID
","Grant asylum
",31.95,35.9333,35,38,31.95,35.9333,--,"Amman, (JO11), Jordan",Syria,
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.3429,36.208,33.5,36.3,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",33.5,36.3,32.3429,36.208,32.3429,36.208,--,"Damascus, Dimashq, Syria","Mafraq, Jordan (general), Jordan",
"571d14
",571d1a,TU,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",39.9272,32.8644,33.5,36.3,33.5,36.3,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"5f2fc4
",5f2fcb,IZ,SY,SY,025,02,"APPEAL
","Appeal to yield
",34.1966,43.8739,33.5,36.3,33.5,36.3,--,"Samarra, Sala? ad Din, Iraq","Damascus, Dimashq, Syria",
"5e75bf
",5e75c8,JO,SY,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",32.3429,36.208,35,38,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,35.9306,36.6339,35.9306,36.6339,--,Jordan,"Idlib, Idlib, Syria",
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,35.9306,36.6339,31,36,--,Jordan,"Idlib, Idlib, Syria",
"571d14
",571d1a,LE,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",34.1794,36.4208,35,38,35,38,--,"Aarsal, Mohafazat Baalbek-Hermel, Lebanon",Syria,
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,33.2854,35.69,31.95,35.9333,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",35,38,35,38,31.95,35.9333,--,Syria,Syria,
"c1f827
",c1f833,SY,IZ,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,34.1966,43.8739,33.5,36.3,--,"Damascus, Dimashq, Syria","Samarra, Sala? ad Din, Iraq",
"c1f827
",c1f833,SY,IZ,IZ,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,34.1966,43.8739,34.1966,43.8739,--,"Damascus, Dimashq, Syria","Samarra, Sala? ad Din, Iraq",
"bf5e75
",bf5e7c,FR,FR,FR,043,04,"CONSULT
","Host a visit
",45.6333,5.73333,45.6333,5.73333,45.6333,5.73333,--,"Paris, RhôAlpes, France","Paris, RhôAlpes, France",
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,--,Syria,Syria,
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175354,SY,SY,JO,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.4849,36.2928,33.4849,36.2928,32.3429,36.208,--,"Midan, Dimashq, Syria","Midan, Dimashq, Syria",
"17534d 
",175354,JO,JO,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",32.3429,36.208,32.3429,36.208,33.4849,36.2928,--,"Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",
"5e75bf
",5e75c8,SY,JO,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,32.3429,36.208,32.3429,36.208,--,Syria,"Mafraq, Jordan (general), Jordan",
"c1f827
",c1f82f,SY,JO,SY,080,08,"YIELD
","Yield, not specified below 
",33.2854,35.69,32.3429,36.208,33.2854,35.69,--,"Ramtha, Al Qunaytirah, Syria","Mafraq, Jordan (general), Jordan",
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.4849,36.2928,33.4849,36.2928,33.4849,36.2928,--,"Midan, Dimashq, Syria","Midan, Dimashq, Syria",
"bf5e75
",bf5e7b,FR,FR,FR,042,04,"CONSULT
","Make a visit
",45.6333,5.73333,45.6333,5.73333,45.6333,5.73333,--,"Paris, RhôAlpes, France","Paris, RhôAlpes, France",
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,--,Syria,Syria,
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,--,Syria,Syria,
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,33.2854,35.69,31.95,35.9333,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",35,38,35,38,31.95,35.9333,--,Syria,Syria,
"bf5e75
",bf5e7b,SY,TS,SY,042,04,"CONSULT
","Make a visit
",35,38,34,9,35,38,--,Syria,Tunisia,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,36.2066,36.1572,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Hatay, Hatay, Turkey",
"bf5e75
",bf5e7c,TS,SY,SY,043,04,"CONSULT
","Host a visit
",34,9,35,38,35,38,--,Tunisia,Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35.3359,40.1408,35.3359,40.1408,--,"Ankara, Ankara, Turkey","Deir Ezzor, Dayr az Zawr, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35.3359,40.1408,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Deir Ezzor, Dayr az Zawr, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,36.2028,37.1586,36.2028,37.1586,--,"Hatay, Hatay, Turkey","Aleppo, ?alab, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,36.2028,37.1586,36.2066,36.1572,--,"Hatay, Hatay, Turkey","Aleppo, ?alab, Syria",
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7b,SY,TS,SY,042,04,"CONSULT
","Make a visit
",35,38,36.8028,10.1797,35,38,--,Syria,"Tunis, (TS26), Tunisia",
"bf5e75
",bf5e7c,TS,SY,SY,043,04,"CONSULT
","Host a visit
",36.8028,10.1797,35,38,35,38,--,"Tunis, (TS26), Tunisia",Syria,
"17534d 
",175357,TS,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.8028,10.1797,35,38,35,38,--,"Tunis, (TS26), Tunisia",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",bf5e7c,LE,SY,SY,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,36.2028,37.1586,36.2028,37.1586,--,Lebanon,"Aleppo, ?alab, Syria",
"5e75bf
",5e75c8,JO,SY,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",32.3429,36.208,35,38,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",175357,JO,JO,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,35,38,31.95,35.9333,--,"Amman, (JO11), Jordan",Syria,
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,35,38,35,38,--,"Amman, (JO11), Jordan",Syria,
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,33.5,36.3,33.5,36.3,--,Jordan,"Damascus, Dimashq, Syria",
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,33.5,36.3,31,36,--,Jordan,"Damascus, Dimashq, Syria",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175359,TU,TU,TU,075,07,"PROVIDE AID
","Grant asylum
",39,35,39,35,39,35,--,Turkey,Turkey,
"571d14
",571d1e,JO,JO,JO,172,17,"COERCE
","Impose administrative sanctions, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"bf5e75
",bf5e7c,LE,SY,LE,043,04,"CONSULT
","Host a visit
",33.6667,35.8333,35,38,33.6667,35.8333,--,"Bekaa, Béa, Lebanon",Syria,
"17534d 
",175359,LE,LE,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,
"17534d 
",175359,US,LE,US,075,07,"PROVIDE AID
","Grant asylum
",42.1497,-74.9384,33.8333,35.8333,42.1497,-74.9384,--,"New York, United States",Lebanon,
"17534d 
",175359,US,US,US,075,07,"PROVIDE AID
","Grant asylum
",42.1497,-74.9384,42.1497,-74.9384,42.1497,-74.9384,--,"New York, United States","New York, United States",
"17534d 
",175357,SY,JO,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,32.5592,36.0069,32.5592,36.0069,--,Syria,"Ramtha, Jordan (general), Jordan",
"17534d 
",175357,SY,JO,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,32.5592,36.0069,35,38,--,Syria,"Ramtha, Jordan (general), Jordan",
"17534d 
",175354,JO,JO,JO,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",bf5e7b,SY,LE,SY,042,04,"CONSULT
","Make a visit
",36.2028,37.1586,33.8333,35.8333,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Lebanon,
"bf5e75
",bf5e81,JO,SY,SY,192,19,"FIGHT
","Occupy territory
",31,36,36.2028,37.1586,36.2028,37.1586,--,Jordan,"Aleppo, ?alab, Syria",
"5f2fc4
",5f2fc6,SY,JO,SY,020,02,"APPEAL
","Appeal, not specified below
",36.2028,37.1586,31,36,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Jordan,
"5e75bf
",5e75c8,SY,JO,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,32.3429,36.208,32.3429,36.208,--,Syria,"Mafraq, Jordan (general), Jordan",
"bf5e75
",bf5e81,SY,IZ,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,33,44,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Iraq,
"bf5e75
",bf5e81,SY,JO,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,31,36,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Jordan,
"bf5e75
",bf5e7b,SY,LE,LE,042,04,"CONSULT
","Make a visit
",35,38,33.6667,35.8333,33.6667,35.8333,--,Syria,"Bekaa, Béa, Lebanon",
"bf5e75
",bf5e81,SY,JO,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,31,36,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Jordan,
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,33.8333,35.8333,36.2028,37.1586,--,"Aleppo, ?alab, Syria",Lebanon,
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",35.4406,36.65,35.4406,36.65,31,36,--,"Khan Sheikhoun, Idlib, Syria","Khan Sheikhoun, Idlib, Syria",
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,33.2854,35.69,31.95,35.9333,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"e9c392
",e9c396,SY,SY,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,33.2854,35.69,31,36,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"e9c392
",e9c396,SY,JO,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,31.95,35.9333,31.95,35.9333,--,"Ramtha, Al Qunaytirah, Syria","Amman, (JO11), Jordan",
"e9c392
",e9c396,SY,JO,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.2854,35.69,31,36,31,36,--,"Ramtha, Al Qunaytirah, Syria",Jordan,
"e9c392
",e9c396,SW,SY,SY,1124,11,"DISAPPROVE
","Accuse of war crimes
",62,15,33.5,36.3,33.5,36.3,--,Sweden,"Damascus, Dimashq, Syria",
