Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"c1f827
",SY,TU,SY,080,"Yield, not specified below 
",35,38,36.7161,37.115,35,38,,Syria,"Kilis, Kilis, Turkey",
"17534d 
",TU,TU,TU,075,"Grant asylum
",36.2066,36.1572,36.2066,36.1572,36.2066,36.1572,,"Hatay, Hatay, Turkey","Hatay, Hatay, Turkey",
"e9c392
",SY,SY,SY,111,"Criticize or denounce 
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,LU,195,"Employ aerial weapons
",33.5,36.3,33.5,36.3,49.75,6.1667,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",SY,,SY,036,"Express intent to meet or negotiate
",35,38,0,0,35,38,,Syria,,
"ff4800
",SY,TU,TU,010,"Make statement, not specified below
",35,38,36.5648,36.1491,36.5648,36.1491,,Syria,"Mustafa Kemal, Hatay, Turkey",
"e9c392
",SY,SY,SY,111,"Criticize or denounce 
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,LU,195,"Employ aerial weapons
",33.4849,36.2928,33.5,36.3,49.75,6.1667,,"Midan, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,TU,SY,042,"Make a visit
",35,38,37.9782,37.1352,35,38,,Syria,"Anbar, Kahramanmaras, Turkey",
"5e75bf
",TU,SY,SY,036,"Express intent to meet or negotiate
",36.2066,36.1572,35,38,35,38,,"Hatay, Hatay, Turkey",Syria,
"5e75bf
",TU,SY,SY,036,"Express intent to meet or negotiate
",41.0186,28.9647,35,38,35,38,,"Constantinople, Istanbul, Turkey",Syria,
"bf5e75
",TU,SY,SY,043,"Host a visit
",37.9782,37.1352,35,38,35,38,,"Anbar, Kahramanmaras, Turkey",Syria,
"c1f827
",TU,SY,SY,080,"Yield, not specified below 
",41.0186,28.9647,35.1318,36.7578,35.1318,36.7578,,"Istanbul, Istanbul, Turkey","Hama, ?amah, Syria",
"c1f827
",TU,SY,TU,080,"Yield, not specified below 
",41.0186,28.9647,35.1318,36.7578,41.0186,28.9647,,"Istanbul, Istanbul, Turkey","Hama, ?amah, Syria",
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,32.9049,35.8072,32.9049,35.8072,,"Jerusalem, Israel (general), Israel","Golan Heights, Syria (general), Syria",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"5e75bf
",EG,EG,EG,030,"Express intent to cooperate, not specified below
",27,30,27,30,27,30,,Egypt,Egypt,
"5e75bf
",US,US,US,030,"Express intent to cooperate, not specified below
",39.8647,-86.2604,39.7684,-86.158,39.8647,-86.2604,,"Indiana, United States","Indianapolis, Indiana, United States",
"5e75bf
",US,US,US,030,"Express intent to cooperate, not specified below
",39.8647,-86.2604,39.8647,-86.2604,39.8647,-86.2604,,"Indiana, United States","Indiana, United States",
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,33.5,36.3,33.5,36.3,,"Jerusalem, Israel (general), Israel","Damascus, Dimashq, Syria",
"5e75bf
",CH,SY,SY,030,"Express intent to cooperate, not specified below
",35,105,35.5148,35.7768,35.5148,35.7768,,China,"Latakia, Al Ladhiqiyah, Syria",
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.5,34.75,32.9049,35.8072,32.9049,35.8072,,Israel,"Golan Heights, Syria (general), Syria",
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.5,34.75,35.5148,35.7768,35.5148,35.7768,,Israel,"Latakia, Al Ladhiqiyah, Syria",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",SY,SY,SY,100,"Demand, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"bf5e75
",IS,SY,IS,100,"Demand, not specified below
",31.7667,35.2333,33.5,36.3,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Damascus, Dimashq, Syria",
"bf5e75
",CH,SY,SY,100,"Demand, not specified below
",35,105,35.5148,35.7768,35.5148,35.7768,,China,"Latakia, Al Ladhiqiyah, Syria",
"bf5e75
",IS,SY,IS,100,"Demand, not specified below
",31.5,34.75,35.5148,35.7768,31.5,34.75,,Israel,"Latakia, Al Ladhiqiyah, Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",32.9049,35.8072,31.7667,35.2333,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Jerusalem, Israel (general), Israel",
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",32.9049,35.8072,31.7667,35.2333,31.7667,35.2333,,"Golan Heights, Syria (general), Syria","Jerusalem, Israel (general), Israel",
"bf5e75
",SY,TU,SY,042,"Make a visit
",32.7359,35.7441,39,35,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria",Turkey,
"bf5e75
",TU,SY,SY,043,"Host a visit
",39,35,32.7359,35.7441,32.7359,35.7441,,Turkey,"Wadi Khaled, Al Qunaytirah, Syria",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,32.9049,35.8072,32.9049,35.8072,,"Jerusalem, Israel (general), Israel","Golan Heights, Syria (general), Syria",
"5e75bf
",IS,IS,IS,030,"Express intent to cooperate, not specified below
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",
"bf5e75
",IS,SY,IS,100,"Demand, not specified below
",31.7667,35.2333,32.9049,35.8072,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Golan Heights, Syria (general), Syria",
"c1f827
",TU,SY,SY,080,"Yield, not specified below 
",41.0186,28.9647,35.1318,36.7578,35.1318,36.7578,,"Istanbul, Istanbul, Turkey","Hama, ?amah, Syria",
"c1f827
",TU,SY,TU,080,"Yield, not specified below 
",41.0186,28.9647,35.1318,36.7578,41.0186,28.9647,,"Istanbul, Istanbul, Turkey","Hama, ?amah, Syria",
"c1f827
",LE,LE,LE,080,"Yield, not specified below 
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"5e75bf
",IS,SY,SY,030,"Express intent to cooperate, not specified below
",31.5,34.75,34.7268,36.7234,34.7268,36.7234,,Israel,"Homs, ?ims, Syria",
"bf5e75
",IS,SY,IS,100,"Demand, not specified below
",31.5,34.75,34.7268,36.7234,31.5,34.75,,Israel,"Homs, ?ims, Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",SY,,SY,0332,"Express intent to provide military aid
",33.5,36.3,0,0,33.5,36.3,,"Damascus, Dimashq, Syria",,
"94c42f
",SY,US,US,120,"Reject, not specified below
",35,38,43.4108,-71.5653,43.4108,-71.5653,,Syria,"New Hampshire, United States",
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",TU,SY,TU,042,"Make a visit
",37.0594,37.3825,33.5,36.3,37.0594,37.3825,,"Gaziantep, Gaziantep, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",TU,SY,TU,042,"Make a visit
",39,35,33.5,36.3,39,35,,Turkey,"Damascus, Dimashq, Syria",
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",LE,SY,SA,043,"Host a visit
",33.8719,35.5097,35,38,25,45,,"Beirut, Beyrouth, Lebanon",Syria,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",SY,,SY,051,"Praise or endorse
",34.75,36.1,0,0,34.75,36.1,,"Hermel, Tartus, Syria",,
"bf5e75
",SY,LE,SA,042,"Make a visit
",35,38,33.8719,35.5097,25,45,,Syria,"Beirut, Beyrouth, Lebanon",
"c1f827
",SY,LE,LE,080,"Yield, not specified below 
",35,38,33.8719,35.5097,33.8719,35.5097,,Syria,"Beirut, Beyrouth, Lebanon",
"c1f827
",SY,LE,SY,080,"Yield, not specified below 
",35,38,33.8719,35.5097,35,38,,Syria,"Beirut, Beyrouth, Lebanon",
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",LE,LE,LE,060,"Engage in material cooperation, not specified below
",34.0058,36.2181,34.0058,36.2181,34.0058,36.2181,,"Baalbek, Mohafazat Baalbek-Hermel, Lebanon","Baalbek, Mohafazat Baalbek-Hermel, Lebanon",
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",
"17534d 
",SY,,SY,070,"Provide aid, not specified below
",32.7359,35.7441,0,0,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria",,
"e9c392
",CG,CG,CG,111,"Criticize or denounce 
",0,25,0,25,0,25,,Zaire,Zaire,
"bf5e75
",SY,SY,SY,100,"Demand, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",SY,LE,SY,060,"Engage in material cooperation, not specified below
",35,38,33.8719,35.5097,35,38,,Syria,"Beirut, Beyrouth, Lebanon",
"17534d 
",SY,LE,SY,070,"Provide aid, not specified below
",32.7359,35.7441,33.6667,35.8333,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria","Bekaa, Béa, Lebanon",
"17534d 
",SY,LE,LE,070,"Provide aid, not specified below
",32.7359,35.7441,33.6667,35.8333,33.6667,35.8333,,"Wadi Khaled, Al Qunaytirah, Syria","Bekaa, Béa, Lebanon",
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5f2fc4
",IZ,SY,SY,025,"Appeal to yield
",34.1966,43.8739,35,38,35,38,,"Samarra, Sala? ad Din, Iraq",Syria,
"57144e
",IZ,SY,IZ,141,"Demonstrate or rally
",36.4195,42.1756,35,38,36.4195,42.1756,,"Mansur, NinawáZ, Iraq",Syria,
"57144e
",IZ,SY,SY,141,"Demonstrate or rally
",36.4195,42.1756,35,38,35,38,,"Mansur, NinawáZ, Iraq",Syria,
"c03624
",LE,LE,LE,090,"Investigate, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"57144e
",IZ,SY,SY,141,"Demonstrate or rally
",33.3386,44.3939,35,38,35,38,,"Baghdad, Baghdad, Iraq",Syria,
"5e75bf
",,SY,SY,036,"Express intent to meet or negotiate
",0,0,35,38,35,38,,,Syria,
"57144e
",IZ,SY,SY,141,"Demonstrate or rally
",33.3386,44.3939,35,38,35,38,,"Baghdad, Baghdad, Iraq",Syria,
"bf5e75
",IZ,SY,IZ,042,"Make a visit
",33,44,35,38,33,44,,Iraq,Syria,
"bf5e75
",LE,SY,LE,040,"Consult, not specified below
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"ff4800
",SY,SY,LE,010,"Make statement, not specified below
",35,38,35,38,33.8719,35.5097,,Syria,Syria,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"94c42f
",SY,SY,SY,125,"Reject proposal to meet, discuss, or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",SY,,SY,036,"Express intent to meet or negotiate
",35,38,0,0,35,38,,Syria,,
"bf5e75
",SY,IZ,IZ,043,"Host a visit
",35,38,33,44,33,44,,Syria,Iraq,
"5e75bf
",SY,LE,SY,036,"Express intent to meet or negotiate
",35,38,33.8719,35.5097,35,38,,Syria,"Beirut, Beyrouth, Lebanon",
"bf5e75
",SY,LE,LE,040,"Consult, not specified below
",35,38,33.8719,35.5097,33.8719,35.5097,,Syria,"Beirut, Beyrouth, Lebanon",
"ff4800
",SY,LE,LE,010,"Make statement, not specified below
",35,38,33.8719,35.5097,33.8719,35.5097,,Syria,"Beirut, Beyrouth, Lebanon",
"94c42f
",SY,LE,SY,125,"Reject proposal to meet, discuss, or negotiate
",35,38,33.8719,35.5097,35,38,,Syria,"Beirut, Beyrouth, Lebanon",
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,075,"Grant asylum
",34.7268,36.7234,34.7268,36.7234,34.7268,36.7234,,"Homs, ?ims, Syria","Homs, ?ims, Syria",
"bf5e75
",IZ,SY,IZ,042,"Make a visit
",33,44,35,38,33,44,,Iraq,Syria,
"bf5e75
",SY,IZ,IZ,043,"Host a visit
",35,38,33,44,33,44,,Syria,Iraq,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,075,"Grant asylum
",34.7268,36.7234,34.7268,36.7234,34.7268,36.7234,,"Homs, ?ims, Syria","Homs, ?ims, Syria",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",36.476,38.2059,36.476,38.2059,36.476,38.2059,,"Bashar, ?alab, Syria","Bashar, ?alab, Syria",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",36.476,38.2059,36.476,38.2059,36.476,38.2059,,"Bashar, ?alab, Syria","Bashar, ?alab, Syria",
"bf5e75
",LE,LE,LE,192,"Occupy territory
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",
"5e75bf
",JO,SY,SY,036,"Express intent to meet or negotiate
",31,36,35,38,35,38,,Jordan,Syria,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",SY,JO,SY,036,"Express intent to meet or negotiate
",35,38,31,36,35,38,,Syria,Jordan,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,LE,LE,173,"Arrest, detain, or charge with legal action 
",35,38,33.8719,35.5097,33.8719,35.5097,,Syria,"Beirut, Beyrouth, Lebanon",
"571d14
",LE,LE,LE,173,"Arrest, detain, or charge with legal action 
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",
"571d14
",LE,LE,LE,173,"Arrest, detain, or charge with legal action 
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"571d14
",SY,LE,LE,173,"Arrest, detain, or charge with legal action 
",35,38,33.8719,35.5097,33.8719,35.5097,,Syria,"Beirut, Beyrouth, Lebanon",
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"5f2fc4
",SY,LE,CQ,020,"Appeal, not specified below
",32.7359,35.7441,33.8333,36,19.4355,144.888,,"Wadi Khaled, Al Qunaytirah, Syria","Bekaa Valley, Béa, Lebanon",
"5f2fc4
",LE,LE,LE,020,"Appeal, not specified below
",33.8333,36,33.8333,36,33.8333,36,,"Bekaa Valley, Béa, Lebanon","Bekaa Valley, Béa, Lebanon",
"5f2fc4
",SY,LE,LE,0253,"Appeal for release of persons or property
",32.7359,35.7441,33.8333,36,33.8333,36,,"Wadi Khaled, Al Qunaytirah, Syria","Bekaa Valley, Béa, Lebanon",
"5f2fc4
",LE,LE,LE,0253,"Appeal for release of persons or property
",33.8333,36,33.8333,36,33.8333,36,,"Bekaa Valley, Béa, Lebanon","Bekaa Valley, Béa, Lebanon",
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"c1f827
",EG,FR,EG,085,"Ease economic sanctions, boycott, embargo
",30.0445,31.2332,46,2,30.0445,31.2332,,"Arab League, Al Qahirah, Egypt",France,
"c1f827
",SY,FR,EG,085,"Ease economic sanctions, boycott, embargo
",35,38,46,2,30.0445,31.2332,,Syria,France,
"c03624
",SY,SY,SY,090,"Investigate, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"94c42f
",IZ,IZ,IZ,120,"Reject, not specified below
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",
"e9c392
",LE,LE,LE,112,"Accuse, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",LY,RS,LY,080,"Yield, not specified below 
",25,17,60,100,25,17,,Libya,Russia,
"94c42f
",SY,SY,SY,120,"Reject, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",LE,LE,LE,060,"Engage in material cooperation, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"ff4800
",SY,,SY,012,"Make pessimistic comment
",35,38,0,0,35,38,,Syria,,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",TU,TU,TU,073,"Provide humanitarian aid
",38.9071,31.2978,38.9071,31.2978,38.9071,31.2978,,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"17534d 
",TU,TU,SY,073,"Provide humanitarian aid
",38.9071,31.2978,38.9071,31.2978,35,38,,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"17534d 
",TU,TU,TU,073,"Provide humanitarian aid
",38.9071,31.2978,38.9071,31.2978,38.9071,31.2978,,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"17534d 
",TU,TU,SY,073,"Provide humanitarian aid
",38.9071,31.2978,38.9071,31.2978,35,38,,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
