Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Dubplicate Count
"5f2fc4
",UK,UK,UK,0231,"Appeal for economic aid
",52.6649,-1.03489,52.6649,-1.03489,52.6649,-1.03489,http://www.leicestermercury.co.uk/Songs-help-Syria-refugees/story-20386142-detail/story.html,"Leicestershire, Leicestershire, United Kingdom","Leicestershire, Leicestershire, United Kingdom",,
"17534d 
",GR,GR,GR,075,"Grant asylum
",39,22,39,22,39,22,http://greece.greekreporter.com/2014/01/01/syrian-refugees-having-a-hard-time-in-greece/,Greece,Greece,,
"5f2fc4
",UK,SY,SY,020,"Appeal, not specified below
",51.5,-0.116667,35,38,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,"London, London, City of, United Kingdom",Syria,,
"571d14
",UK,SY,SY,051,"Praise or endorse
",51.5,-0.116667,35,38,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,"London, London, City of, United Kingdom",Syria,,
"94c42f
",UK,SY,SY,120,"Reject, not specified below
",51.5,-0.116667,35,38,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,"London, London, City of, United Kingdom",Syria,,
"bf5e75
",LE,SY,LE,195,"Employ aerial weapons
",33.8719,35.5097,35,38,33.8719,35.5097,http://www.aa.com.tr/en/news/269492--refugee-killed-3-injured-in-syrian-air-strike-on-lebanese-border-town,"Beirut, Beyrouth, Lebanon",Syria,,
"bf5e75
",LE,SY,SY,195,"Employ aerial weapons
",33.8719,35.5097,35,38,35,38,http://www.aa.com.tr/en/news/269492--refugee-killed-3-injured-in-syrian-air-strike-on-lebanese-border-town,"Beirut, Beyrouth, Lebanon",Syria,,
"571d14
",LE,SY,SY,051,"Praise or endorse
",34.1794,36.4208,35,38,35,38,http://www.islamweb.net/emainpage/index.php?page=articles&id=193171&c=gNGg5B4Q36maSD0mZx4gY6cLM1-SWLiSlMuM1nsNKv0&mkt=en-us,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",Syria,,
"ff4800
",SY,SY,SY,013,"Make optimistic comment
",35,38,35,38,35,38,http://www.carbonated.tv/news/syrians-hoping-war-ends-and-they-find-peace-in-2014,Syria,Syria,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,http://news.gnom.es/news/syrias-children-suffer-and-the-world-just-shrugs,Syria,Syria,,
"bf5e75
",SY,IS,SY,190,"Use conventional military force, not specified below
",36.2028,37.1586,31.5,34.75,36.2028,37.1586,http://www.allvoices.com/contributed-news/16256501-syria-death-toll-exceeds-130000-people,"Aleppo, ?alab, Syria",Israel,,
"17534d 
",IT,IT,IT,075,"Grant asylum
",45.4667,9.2,45.4667,9.2,45.4667,9.2,http://www.unhcr.org/52c3e69c9.html,"Milan, Lombardia, Italy","Milan, Lombardia, Italy",,
"17534d 
",SY,IT,IT,075,"Grant asylum
",36.2028,37.1586,45.4667,9.2,45.4667,9.2,http://www.unhcr.org/52c3e69c9.html,"Aleppo, ?alab, Syria","Milan, Lombardia, Italy",,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://www.onislam.net/english/news/middle-east/467639-uk-muslims-send-blankets-to-syrians.html,Syria,Syria,,
"bf5e75
",LE,LE,LE,195,"Employ aerial weapons
",34.1794,36.4208,34.1794,36.4208,34.1794,36.4208,http://www.worldbulletin.net/?aType=haber&ArticleID=126064,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"bf5e75
",SY,LE,LE,195,"Employ aerial weapons
",35,38,34.1794,36.4208,34.1794,36.4208,http://www.aa.com.tr/en/news/269492--refugee-killed-3-injured-in-syrian-air-strike-on-lebanese-border-town,Syria,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"17534d 
",IZ,IZ,IZ,071,"Provide economic aid
",36.5933,42.1631,36.5933,42.1631,36.5933,42.1631,http://www.ekurd.net/mismas/articles/misc2014/1/state7623.htm,"Shafaq, NinawáZ, Iraq","Shafaq, NinawáZ, Iraq",,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35,38,35,38,35,38,http://www.ekurd.net/mismas/articles/misc2014/1/state7623.htm,Syria,Syria,,
"c1f827
",SY,SY,SY,0841,"Return, release person(s)
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,http://www.zawya.com/middle-east/video/VIDTR_31122013234047095/,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"94c42f
",SY,UK,UK,120,"Reject, not specified below
",35,38,51.5,-0.116667,51.5,-0.116667,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,Syria,"London, London, City of, United Kingdom",,
"94c42f
",SY,UK,SY,120,"Reject, not specified below
",35,38,51.5,-0.116667,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,Syria,"London, London, City of, United Kingdom",,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,http://www.unhcr.org/52c3e69c9.html,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,Syria,Syria,,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,http://www.expressandstar.com/comment/peter-rhodes/2014/01/01/time-to-do-the-decent-thing/,Syria,Syria,,
"c1f827
",TU,SY,TU,080,"Yield, not specified below 
",37.7129,38.9432,35,38,37.7129,38.9432,http://www.todayszaman.com//news-335496-turkey-building-wall-in-karkamis-on-syria-border.html,"Nusaybin, Sanliurfa, Turkey",Syria,,
"bf5e75
",LE,SY,SY,192,"Occupy territory
",33.8333,36,36.2028,37.1586,36.2028,37.1586,http://www.unhcr.org/52c3e69c9.html,"Bekaa Valley, Béa, Lebanon","Aleppo, ?alab, Syria",,
"bf5e75
",TU,SY,SY,192,"Occupy territory
",39,35,36.2028,37.1586,36.2028,37.1586,http://www.unhcr.org/52c3e69c9.html,Turkey,"Aleppo, ?alab, Syria",,
"bf5e75
",TU,SY,TU,192,"Occupy territory
",39,35,36.2028,37.1586,39,35,http://www.unhcr.org/52c3e69c9.html,Turkey,"Aleppo, ?alab, Syria",,
"571d14
",SY,KU,KU,051,"Praise or endorse
",35,38,29.3375,47.6581,29.3375,47.6581,http://reliefweb.int/report/syrian-arab-republic/uk-allocates-16-million-support-healthcare-services-syrian-refugees,Syria,Kuwait,,
"c1f827
",SY,KU,KU,084,"Return, release, not specified below
",35,38,29.3375,47.6581,29.3375,47.6581,https://www.gov.uk/government/news/uk-provides-essential-healthcare-for-syrian-refugees,Syria,Kuwait,,
"571d21
",IZ,IS,SY,062,"Cooperate militarily
",31.7133,44.5058,31.5,34.75,35,38,http://www.albawaba.com/news/lebanon-iran-544572,"Al Majid, An Najaf, Iraq",Israel,,
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.6667,35.8333,35,38,33.6667,35.8333,http://www.kuna.net.kw/ArticleDetails.aspx?id=2353414&Language=en,"Bekaa, Béa, Lebanon",Syria,,
"bf5e75
",LE,SY,SY,043,"Host a visit
",34.1794,36.4208,36.2028,37.1586,36.2028,37.1586,http://gulfnews.com/news/region/syria/20-killed-in-aleppo-air-strike-1.1273209,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Aleppo, ?alab, Syria",,
"bf5e75
",LE,SY,LE,190,"Use conventional military force, not specified below
",34.1794,36.4208,33.5,36.3,34.1794,36.4208,http://www.globalpost.com/dispatch/news/afp/140102/shelling-wounds-syrian-at-lebanon-border-security-source,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Damascus, Dimashq, Syria",,
"571d21
",NO,SY,SY,060,"Engage in material cooperation, not specified below
",62,10,33.5,36.3,33.5,36.3,http://www.globalpost.com/dispatch/news/afp/140102/shelling-wounds-syrian-at-lebanon-border-security-source,Norway,"Damascus, Dimashq, Syria",,
"571d21
",SY,SY,LE,061,"Cooperate economically
",33.8442,36.5469,33.8442,36.5469,33.8719,35.5097,http://www.voltairenet.org/article181612.html,"Maaloula, Rif Dimashq, Syria","Maaloula, Rif Dimashq, Syria",,
"571d21
",LE,LE,LE,061,"Cooperate economically
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,http://www.voltairenet.org/article181612.html,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,http://www.cnn.com/2014/01/01/opinion/lemmon-syria-children/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+Top+Stories%29,Syria,Syria,,
"bf5e75
",SY,SY,SY,100,"Demand, not specified below
",35,38,35,38,35,38,http://pakobserver.net/detailnews.asp?id=229045,Syria,Syria,,
"bf5e75
",SW,SY,SW,043,"Host a visit
",62,15,35,38,62,15,http://sverigesradio.se/sida/artikel.aspx?programid=2054&artikel=5746726,Sweden,Syria,,
"571d21
",IS,IZ,SY,062,"Cooperate militarily
",31.5,34.75,31.7133,44.5058,35,38,http://www.albawaba.com/news/lebanon-iran-544572,Israel,"Al Majid, An Najaf, Iraq",,
"bf5e75
",SY,SY,SY,195,"Employ aerial weapons
",34.0862,36.6622,34.0862,36.6622,34.0862,36.6622,http://www.albawaba.com/news/syria-refugees-544513,"Jarajir, Rif Dimashq, Syria","Jarajir, Rif Dimashq, Syria",,
"bf5e75
",SY,LE,LE,195,"Employ aerial weapons
",34.0862,36.6622,33.8333,35.8333,33.8333,35.8333,http://www.albawaba.com/news/syria-refugees-544513,"Jarajir, Rif Dimashq, Syria",Lebanon,,
"bf5e75
",LE,SY,SY,195,"Employ aerial weapons
",33.8333,35.8333,34.0862,36.6622,34.0862,36.6622,http://www.albawaba.com/news/syria-refugees-544513,Lebanon,"Jarajir, Rif Dimashq, Syria",,
"571d14
",SY,FR,SY,051,"Praise or endorse
",32.94,36.6564,46,2,32.94,36.6564,http://www.al-monitor.com/pulse/politics/2014/01/france-hollande-interview-syria-geneva-iran-egypt.html,"Al-Hayat, As Suwayda', Syria",France,,
"571d14
",SY,FR,JO,051,"Praise or endorse
",32.94,36.6564,46,2,31,36,http://www.al-monitor.com/pulse/politics/2014/01/france-hollande-interview-syria-geneva-iran-egypt.html,"Al-Hayat, As Suwayda', Syria",France,,
"571d14
",SY,SY,SY,1712,"Destroy property
",33.8442,36.5469,33.8442,36.5469,33.8442,36.5469,http://www.voltairenet.org/article181611.html,"Maaloula, Rif Dimashq, Syria","Maaloula, Rif Dimashq, Syria",,
"571d14
",CH,SY,SY,1712,"Destroy property
",35,105,33.8442,36.5469,33.8442,36.5469,http://www.voltairenet.org/article181611.html,China,"Maaloula, Rif Dimashq, Syria",,
"571d14
",US,UK,US,1712,"Destroy property
",44.6074,-69.3977,51.5,-0.116667,44.6074,-69.3977,http://www.voltairenet.org/article181611.html,"Maine, United States","London, London, City of, United Kingdom",,
"5f2fc4
",SY,JO,JO,020,"Appeal, not specified below
",35,38,31,36,31,36,http://www.theweek.co.om/disCon.aspx?Cval=7566,Syria,Jordan,,
"5f2fc4
",SY,JO,SY,020,"Appeal, not specified below
",35,38,31,36,35,38,http://www.theweek.co.om/disCon.aspx?Cval=7566,Syria,Jordan,,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://www.theweek.co.om/disCon.aspx?Cval=7566,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",34.0862,36.6622,34.0862,36.6622,34.0862,36.6622,http://www.albawaba.com/news/syria-refugees-544513,"Jarajir, Rif Dimashq, Syria","Jarajir, Rif Dimashq, Syria",,
"bf5e75
",SY,LE,SY,042,"Make a visit
",36.2028,37.1586,34.1794,36.4208,36.2028,37.1586,http://gulfnews.com/news/region/syria/20-killed-in-aleppo-air-strike-1.1273209,"Aleppo, ?alab, Syria","Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"bf5e75
",SY,LE,LE,042,"Make a visit
",35,38,33.6667,35.8333,33.6667,35.8333,http://www.kuna.net.kw/ArticleDetails.aspx?id=2353414&Language=en,Syria,"Bekaa, Béa, Lebanon",,
"bf5e75
",AF,AF,AF,042,"Make a visit
",33,65,33,65,33,65,http://sverigesradio.se/sida/artikel.aspx?programid=2054&artikel=5746726,Afghanistan,Afghanistan,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",34.0862,36.6622,34.0862,36.6622,34.0862,36.6622,http://www.albawaba.com/news/syria-refugees-544513,"Jarajir, Rif Dimashq, Syria","Jarajir, Rif Dimashq, Syria",,
"c1f827
",SY,TU,TU,080,"Yield, not specified below 
",35,38,36.2066,36.1572,36.2066,36.1572,http://www.albawaba.com/news/turkey-syria-544564,Syria,"Hatay, Hatay, Turkey",,
"c1f827
",SY,TU,SY,080,"Yield, not specified below 
",35,38,36.2066,36.1572,35,38,http://www.albawaba.com/news/turkey-syria-544564,Syria,"Hatay, Hatay, Turkey",,
"5e75bf
",RS,RS,RS,032,"Express intent to provide diplomatic cooperation such as policy support
",43.5992,39.7257,43.5992,39.7257,43.5992,39.7257,http://magicvalley.com/news/opinion/columns/fisher-obama-s-foreign-policy-report-card/article_bc7c826a-73c2-11e3-b144-0019bb2963f4.html,"Sochi, Krasnodarskiy Kray, Russia","Sochi, Krasnodarskiy Kray, Russia",,
"571d14
",US,SY,US,051,"Praise or endorse
",36.17,-119.746,35,38,36.17,-119.746,http://magicvalley.com/news/opinion/columns/fisher-obama-s-foreign-policy-report-card/article_bc7c826a-73c2-11e3-b144-0019bb2963f4.html,"California, United States",Syria,,
"571d14
",US,SY,SY,051,"Praise or endorse
",36.17,-119.746,35,38,35,38,http://magicvalley.com/news/opinion/columns/fisher-obama-s-foreign-policy-report-card/article_bc7c826a-73c2-11e3-b144-0019bb2963f4.html,"California, United States",Syria,,
"bf5e75
",IT,IT,IT,042,"Make a visit
",35.5,12.6,35.5,12.6,35.5,12.6,http://www.aawsat.net/2014/01/article55326440,"Lampedusa, Italy (general), Italy","Lampedusa, Italy (general), Italy",,
"bf5e75
",IT,SY,IT,042,"Make a visit
",35.5,12.6,35,38,35.5,12.6,http://uk.reuters.com/article/2014/01/03/uk-italy-migrants-idUKBREA0209020140103?feedType=RSS&feedName=topNews,"Lampedusa, Italy (general), Italy",Syria,,
"bf5e75
",LY,LY,LY,042,"Make a visit
",25,17,25,17,25,17,http://www.itv.com/news/update/2014-01-03/more-than-1-000-migrants-rescued-off-italian-coast/,Libya,Libya,,
"bf5e75
",MT,MT,GR,042,"Make a visit
",35.8333,14.5833,35.8333,14.5833,39,22,http://uk.reuters.com/article/2014/01/03/uk-italy-migrants-idUKBREA0209020140103?feedType=RSS&feedName=topNews,Malta,Malta,,
"bf5e75
",MT,MT,MT,042,"Make a visit
",35.8333,14.5833,35.8333,14.5833,35.8333,14.5833,http://www.ntd.tv/en/news/world/europe/20140103/84433-italian-navy-rescues-over-1000-migrants-in-last-24-hours.html,Malta,Malta,,
"bf5e75
",SY,SY,IT,042,"Make a visit
",35,38,35,38,35.5,12.6,http://www.express.co.uk/news/uk/451808/UK-s-anti-immigration-media-is-driven-by-the-far-right-says-leading-Bulgarian-politician,Syria,Syria,,
"bf5e75
",SY,SY,IT,042,"Make a visit
",35,38,35,38,37.75,14.25,http://www.worldbulletin.net/?aType=haber&ArticleID=126170&c=pZCuHjVpWeoqrY0-qp0qp-Ou60AqX5D6svDUyfxFwJE&mkt=en-us,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.worldbulletin.net/?aType=haber&ArticleID=126170&c=pZCuHjVpWeoqrY0-qp0qp-Ou60AqX5D6svDUyfxFwJE&mkt=en-us,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.albawaba.com/news/syria-refugees-jordan-544708,Syria,Syria,,
"bf5e75
",LY,SY,LY,040,"Consult, not specified below
",32.8925,13.18,32.7359,35.7441,32.8925,13.18,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-04/243073-league-seeks-to-represent-syrian-refugees-in-north-lebanon.ashx,"Tripoli, Tarabulus, Libya","Wadi Khaled, Al Qunaytirah, Syria",,
"bf5e75
",SY,SY,SY,042,"Make a visit
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-04/243073-league-seeks-to-represent-syrian-refugees-in-north-lebanon.ashx,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"bf5e75
",BU,SY,SY,042,"Make a visit
",41.9333,25.9,35,38,35,38,http://www.unhcr.org/52c691d59.html,"Harmanli, Khaskovo, Bulgaria",Syria,,
"bf5e75
",BU,BU,BU,042,"Make a visit
",42.6833,23.3167,42.6833,23.3167,42.6833,23.3167,http://www.novinite.com/view_news.php?id=156937,"Sofia, Sofiya-Grad, Bulgaria","Sofia, Sofiya-Grad, Bulgaria",,
"bf5e75
",BU,SY,SY,042,"Make a visit
",42.6833,23.3167,35,38,35,38,http://www.neurope.eu/article/un-stop-sending-asylum-seekers-back-bulgaria,"Sofia, Sofiya-Grad, Bulgaria",Syria,,
"bf5e75
",BU,SY,SY,042,"Make a visit
",43,25,35,38,35,38,http://www.timesofmalta.com/articles/view/20140103/world/unhcr-calls-for-halt-to-transfers-of-asylum-seekers-back-to-bulgaria-under-dublin-regulations.501254&c=jjhO5v81JKyLQqZVQQBzTubcNxukXnkIXOB1M-fOWDQ&mkt=en-us,Bulgaria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.expatica.com/ch/news/local_news/un-warns-of-asylum-seeker-mistreatment-in-bulgaria_281987.html,Syria,Syria,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,http://www.cfr.org/syria/syrias-children-suffer-world-just-shrugs/p32138,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://truth-out.org/news/item/20996-syrian-children-lose-more-than-their-country,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-04/243073-league-seeks-to-represent-syrian-refugees-in-north-lebanon.ashx,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"bf5e75
",SY,BU,SY,043,"Host a visit
",35,38,41.9333,25.9,35,38,http://www.unhcr.org/52c691d59.html,Syria,"Harmanli, Khaskovo, Bulgaria",,
"bf5e75
",SY,BU,SY,043,"Host a visit
",35,38,42.6833,23.3167,35,38,http://www.neurope.eu/article/un-stop-sending-asylum-seekers-back-bulgaria,Syria,"Sofia, Sofiya-Grad, Bulgaria",,
"bf5e75
",SY,BU,SY,043,"Host a visit
",35,38,43,25,35,38,http://www.timesofmalta.com/articles/view/20140103/world/unhcr-calls-for-halt-to-transfers-of-asylum-seekers-back-to-bulgaria-under-dublin-regulations.501254&c=jjhO5v81JKyLQqZVQQBzTubcNxukXnkIXOB1M-fOWDQ&mkt=en-us,Syria,Bulgaria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.expatica.com/ch/news/local_news/un-warns-of-asylum-seeker-mistreatment-in-bulgaria_281987.html,Syria,Syria,,
"571d14
",UK,UK,UK,051,"Praise or endorse
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,http://www.forbes.com/sites/jasperhamill/2014/01/03/syrian-refugee-tech-startup-finds-sanctuary-in-london/,"London, London, City of, United Kingdom","London, London, City of, United Kingdom",,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-04/243073-league-seeks-to-represent-syrian-refugees-in-north-lebanon.ashx,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://www.politics.co.uk/comment-analysis/2014/01/03/the-week-in-review-the-flood-that-never-came,Syria,Syria,,
"bf5e75
",LE,LE,LE,040,"Consult, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,http://www.todayszaman.com//news-335699-belgian-fm-opens-kindergarten-in-sanliurfa-for-syrian-refugee-children.html,Lebanon,Lebanon,,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://en.cihan.com.tr/news/Belgian-FM-opens-kindergarten-in-Sanliurfa-for-Syrian-refugee-children_7377-CHMTI0NzM3Ny8xMDA1,Syria,Syria,,
"571d14
",SY,SY,SY,050,"Engage in diplomatic cooperation, not specified below
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,http://www.bangkokpost.com/news/world/387815/syria-rebels-take-on-jihadists-in-fierce-fighting,"Latakia, Al Ladhiqiyah, Syria","Latakia, Al Ladhiqiyah, Syria",,
"571d14
",SY,SY,SY,050,"Engage in diplomatic cooperation, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.omantribune.com/index.php?page=news_main_page&id=2584,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",SY,SY,SY,050,"Engage in diplomatic cooperation, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,http://www.radioaustralia.net.au/international/2014-01-04/medecins-sans-frontieres-says-five-staff-members-taken-by-unknown-group-in-northern-syria/1242974,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",,
"bf5e75
",IT,IT,IT,043,"Host a visit
",35.5,12.6,35.5,12.6,35.5,12.6,http://www.aawsat.net/2014/01/article55326440,"Lampedusa, Italy (general), Italy","Lampedusa, Italy (general), Italy",,
"bf5e75
",SY,IT,IT,043,"Host a visit
",35,38,35.5,12.6,35.5,12.6,http://uk.reuters.com/article/2014/01/03/uk-italy-migrants-idUKBREA0209020140103?feedType=RSS&feedName=topNews,Syria,"Lampedusa, Italy (general), Italy",,
"bf5e75
",SY,IT,IT,043,"Host a visit
",35,38,37.75,14.25,37.75,14.25,http://www.itv.com/news/update/2014-01-03/more-than-1-000-migrants-rescued-off-italian-coast/,Syria,"Sicily, Sicilia, Italy",,
"bf5e75
",SY,SY,IT,043,"Host a visit
",35,38,35,38,35.5,12.6,http://www.express.co.uk/news/uk/451808/UK-s-anti-immigration-media-is-driven-by-the-far-right-says-leading-Bulgarian-politician,Syria,Syria,,
"bf5e75
",SY,SY,IT,043,"Host a visit
",35,38,35,38,37.75,14.25,http://www.worldbulletin.net/?aType=haber&ArticleID=126170&c=pZCuHjVpWeoqrY0-qp0qp-Ou60AqX5D6svDUyfxFwJE&mkt=en-us,Syria,Syria,,
"bf5e75
",SY,SY,IT,043,"Host a visit
",35,38,35,38,42.8333,12.8333,http://www.telegraph.co.uk/news/worldnews/europe/italy/10549004/1000-migrants-rescued-off-Italian-coast-in-24-hours.html,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.worldbulletin.net/?aType=haber&ArticleID=126170&c=pZCuHjVpWeoqrY0-qp0qp-Ou60AqX5D6svDUyfxFwJE&mkt=en-us,Syria,Syria,,
"17534d 
",SY,BU,BU,073,"Provide humanitarian aid
",35,38,43,25,43,25,http://www.libdemvoice.org/lord-roberts-writes-it-is-time-to-open-our-doors-to-some-of-the-most-vulnerable-people-in-the-world-37703.html,Syria,Bulgaria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.albawaba.com/news/syria-refugees-jordan-544708,Syria,Syria,,
"bf5e75
",SY,LY,LY,040,"Consult, not specified below
",32.7359,35.7441,32.8925,13.18,32.8925,13.18,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-04/243073-league-seeks-to-represent-syrian-refugees-in-north-lebanon.ashx,"Wadi Khaled, Al Qunaytirah, Syria","Tripoli, Tarabulus, Libya",,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",35,38,35,38,35,38,http://livewire.amnesty.org/2014/01/03/life-getting-harder-for-syrian-refugees-in-iraqi-kurdistan/,Syria,Syria,,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://www.todayszaman.com//news-335699-belgian-fm-opens-kindergarten-in-sanliurfa-for-syrian-refugee-children.html,Syria,Syria,,
"bf5e75
",SY,TU,TU,042,"Make a visit
",35,38,39,35,39,35,http://www.expatica.com/ch/news/local_news/un-warns-of-asylum-seeker-mistreatment-in-bulgaria_281987.html,Syria,Turkey,,
"bf5e75
",TU,SY,TU,043,"Host a visit
",39,35,35,38,39,35,http://www.expatica.com/ch/news/local_news/un-warns-of-asylum-seeker-mistreatment-in-bulgaria_281987.html,Turkey,Syria,,
"ff4800
",FI,SY,SY,010,"Make statement, not specified below
",60.1756,24.9342,35,38,35,38,http://www.helsinkitimes.fi/finland/finland-news/domestic/8867-finland-receives-149-asylum-applications-from-syrians-sweden-16-300.html,"Helsinki, Eteläuomen Läi, Finland",Syria,,
"ff4800
",SY,FI,SY,010,"Make statement, not specified below
",35,38,60.1756,24.9342,35,38,http://www.helsinkitimes.fi/finland/finland-news/domestic/8867-finland-receives-149-asylum-applications-from-syrians-sweden-16-300.html,Syria,"Helsinki, Eteläuomen Läi, Finland",,
"ff4800
",FI,SW,SY,010,"Make statement, not specified below
",60.1756,24.9342,62,15,35,38,http://www.helsinkitimes.fi/finland/finland-news/domestic/8867-finland-receives-149-asylum-applications-from-syrians-sweden-16-300.html,"Helsinki, Eteläuomen Läi, Finland",Sweden,,
"ff4800
",SY,FI,SW,010,"Make statement, not specified below
",35,38,60.1756,24.9342,62,15,http://www.helsinkitimes.fi/finland/finland-news/domestic/8867-finland-receives-149-asylum-applications-from-syrians-sweden-16-300.html,Syria,"Helsinki, Eteläuomen Läi, Finland",,
"bf5e75
",MT,MT,MT,042,"Make a visit
",35.8333,14.5833,35.8333,14.5833,35.8333,14.5833,http://tribune.com.pk/story/654692/rescue-mission-pakistanis-among-migrants-saved-by-italian-navy/,Malta,Malta,,
"bf5e75
",SY,SY,IT,042,"Make a visit
",35,38,35,38,35.5,12.6,http://www.ndtv.com/article/world/italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-466620,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.ndtv.com/article/world/italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-466620,Syria,Syria,,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31.95,35.9333,35,38,35,38,http://www.english.globalarabnetwork.com/2014010413310/Economics/aid-easy-credit-and-investment-jordan-attracts-foreign-funds.html,"Amman, (JO11), Jordan",Syria,,
"bf5e75
",LE,LE,KU,046,"Engage in negotiation
",33.8333,35.8333,33.8333,35.8333,29.3375,47.6581,http://www.zawya.com/story/QRC_discusses_medical_situation_of_Syrian_refugees-ZAWYA20140105040541/,Lebanon,Lebanon,,
