Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,GeoMove
"bf5e75
",bf5e7c,SY,IS,IS,043,04,"CONSULT
","Host a visit
",32.9049,35.8072,31.797,35.1924,31.797,35.1924,--,"Golan Heights, Syria (general), Syria","Lifta, Yerushalayim, Israel",,4
"bf5e75
",bf5e7c,IS,IS,IS,043,04,"CONSULT
","Host a visit
",31.797,35.1924,31.797,35.1924,31.797,35.1924,--,"Lifta, Yerushalayim, Israel","Lifta, Yerushalayim, Israel",,4
"57144e
",571454,SY,SY,TU,141,14,"PROTEST
","Demonstrate or rally
",35,38,35,38,39,35,--,Syria,Syria,,1
"571d21
",571d27,SY,SY,JO,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.2854,35.69,33.2854,35.69,31,36,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",,4
"571d21
",571d27,SY,JO,JO,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.2854,35.69,31,36,31,36,--,"Ramtha, Al Qunaytirah, Syria",Jordan,,1
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",33.2854,35.69,33.2854,35.69,33.2854,35.69,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",,4
"571d21
",571d27,SY,JO,JO,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.2854,35.69,31,36,31,36,--,"Ramtha, Al Qunaytirah, Syria",Jordan,,1
"17534d 
",175355,SY,JO,SY,071,07,"PROVIDE AID
","Provide economic aid
",33.2854,35.69,31,36,33.2854,35.69,--,"Ramtha, Al Qunaytirah, Syria",Jordan,,1
"bf5e75
",bf5e7b,IS,SY,IS,042,04,"CONSULT
","Make a visit
",31.797,35.1924,32.9049,35.8072,31.797,35.1924,--,"Lifta, Yerushalayim, Israel","Golan Heights, Syria (general), Syria",,4
"bf5e75
",bf5e7b,IS,IS,IS,042,04,"CONSULT
","Make a visit
",31.797,35.1924,31.797,35.1924,31.797,35.1924,--,"Lifta, Yerushalayim, Israel","Lifta, Yerushalayim, Israel",,4
"bf5e75
",bf5e7c,SY,IS,IS,043,04,"CONSULT
","Host a visit
",32.9049,35.8072,31.797,35.1924,31.797,35.1924,--,"Golan Heights, Syria (general), Syria","Lifta, Yerushalayim, Israel",,4
"bf5e75
",bf5e7c,IS,IS,IS,043,04,"CONSULT
","Host a visit
",31.797,35.1924,31.797,35.1924,31.797,35.1924,--,"Lifta, Yerushalayim, Israel","Lifta, Yerushalayim, Israel",,4
"bf5e75
",bf5e7b,SY,IS,SY,042,04,"CONSULT
","Make a visit
",32.9049,35.8072,31.7667,35.2333,32.9049,35.8072,--,"Golan Heights, Syria (general), Syria","Jerusalem, Israel (general), Israel",,4
"bf5e75
",bf5e7b,IS,SY,IS,042,04,"CONSULT
","Make a visit
",31.797,35.1924,32.9049,35.8072,31.797,35.1924,--,"Lifta, Yerushalayim, Israel","Golan Heights, Syria (general), Syria",,4
"bf5e75
",bf5e7c,SY,IS,IS,043,04,"CONSULT
","Host a visit
",32.9049,35.8072,31.797,35.1924,31.797,35.1924,--,"Golan Heights, Syria (general), Syria","Lifta, Yerushalayim, Israel",,4
"bf5e75
",bf5e7c,IS,SY,SY,043,04,"CONSULT
","Host a visit
",31.7667,35.2333,32.9049,35.8072,32.9049,35.8072,--,"Jerusalem, Israel (general), Israel","Golan Heights, Syria (general), Syria",,4
"bf5e75
",bf5e7c,LE,SY,SY,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,32.7359,35.7441,32.7359,35.7441,--,Lebanon,"Wadi Khaled, Al Qunaytirah, Syria",,4
"bf5e75
",bf5e7b,LE,LE,LE,042,04,"CONSULT
","Make a visit
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,1
"c1f827
",c1f833,LE,LE,LE,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,1
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",35,38,35,38,35,38,--,Syria,Syria,,1
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",35,38,35,38,35,38,--,Syria,Syria,,1
"5f2fc4
",5f2fc6,SY,IN,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,18.975,72.8258,35,38,--,Syria,"Mumbai, Maharashtra, India",,4
"57144e
",571454,IS,IS,IS,141,14,"PROTEST
","Demonstrate or rally
",31.5,34.75,31.5,34.75,31.5,34.75,--,Israel,Israel,,1
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",35,38,35,38,35,38,--,Syria,Syria,,1
"5f2fc4
",5f2fc6,US,US,US,020,02,"APPEAL
","Appeal, not specified below
",40.1023,-75.2743,40.1023,-75.2743,40.1023,-75.2743,--,"Plymouth Meeting, Pennsylvania, United States","Plymouth Meeting, Pennsylvania, United States",,3
"5f2fc4
",5f2fc6,SY,TU,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,39,35,35,38,--,Syria,Turkey,,1
"ff4800
",ff4801,LE,LE,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,4
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,1
"c1f827
",c1f833,SY,SY,SY,084,08,"YIELD
","Return, release, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,4
"94c42f
",94c432,SY,SY,SY,120,12,"REJECT
","Reject, not specified below
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Tal Kalakh, ?ims, Syria",,4
"94c42f
",94c432,SY,LE,SY,120,12,"REJECT
","Reject, not specified below
",34.6684,36.2599,33.6667,35.8333,34.6684,36.2599,--,"Tal Kalakh, ?ims, Syria","Bekaa, Béa, Lebanon",,5
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,1
"bf5e75
",bf5e81,JO,JO,JO,192,19,"FIGHT
","Occupy territory
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,4
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,1
"bf5e75
",bf5e7b,SY,UK,SY,042,04,"CONSULT
","Make a visit
",35,38,54,-2,35,38,--,Syria,United Kingdom,,1
"bf5e75
",bf5e7b,UK,UK,SY,042,04,"CONSULT
","Make a visit
",54,-2,54,-2,35,38,--,United Kingdom,United Kingdom,,1
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,4
"571d21
",571d27,US,GM,US,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",38,-97,51,9,38,-97,--,United States,Germany,,1
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",34.7268,36.7234,34.7268,36.7234,34.7268,36.7234,--,"Homs, ?ims, Syria","Homs, ?ims, Syria",,4
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"ff4800
",ff4801,LE,SY,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.8719,35.5097,32.7359,35.7441,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",,4
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,32.7359,35.7441,32.7359,35.7441,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",,4
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8719,35.5097,32.7359,35.7441,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",,4
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,--,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,4
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,--,"Lattakia, Al Ladhiqiyah, Syria","Lattakia, Al Ladhiqiyah, Syria",,4
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"5e75bf
",5e75c5,US,US,US,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",40.3736,-82.7755,40.3736,-82.7755,40.3736,-82.7755,--,"Ohio, United States","Ohio, United States",,2
"5f2fc4
",5f2fc9,SP,SY,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",40.4,-3.68333,35,38,35,38,--,"Madrid, Madrid, Spain",Syria,,1
"5f2fc4
",5f2fc9,SY,SY,SP,0233,02,"APPEAL
","Appeal for humanitarian aid
",35,38,35,38,40.4,-3.68333,--,Syria,Syria,,1
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,--,"Lattakia, Al Ladhiqiyah, Syria","Lattakia, Al Ladhiqiyah, Syria",,4
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"5e75bf
",5e75c5,US,US,US,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",40.3736,-82.7755,40.3736,-82.7755,40.3736,-82.7755,--,"Ohio, United States","Ohio, United States",,2
"57144e
",571454,SY,JO,SY,141,14,"PROTEST
","Demonstrate or rally
",33.5,36.3,31.95,35.9333,33.5,36.3,--,"Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,4
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",34.7268,36.7234,34.7268,36.7234,34.7268,36.7234,--,"Homs, ?ims, Syria","Homs, ?ims, Syria",,4
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"bf5e75
",bf5e7b,IZ,SY,SY,042,04,"CONSULT
","Make a visit
",33,44,33.5,36.3,33.5,36.3,--,Iraq,"Damascus, Dimashq, Syria",,4
"5f2fc4
",5f2fcc,RS,SY,SY,026,02,"APPEAL
","Appeal to others to meet or negotiate
",55.7522,37.6156,33.5,36.3,33.5,36.3,--,"Moscow, Moskva, Russia","Damascus, Dimashq, Syria",,4
"bf5e75
",bf5e7b,RS,SY,SY,042,04,"CONSULT
","Make a visit
",55.7522,37.6156,33.5,36.3,33.5,36.3,--,"Moscow, Moskva, Russia","Damascus, Dimashq, Syria",,4
"c03624
",c0362d,RS,SY,SY,090,09,"INVESTIGATE
","Investigate, not specified below
",55.7522,37.6156,33.5,36.3,33.5,36.3,--,"Moscow, Moskva, Russia","Damascus, Dimashq, Syria",,4
"bf5e75
",bf5e7c,SY,IZ,SY,043,04,"CONSULT
","Host a visit
",33.5,36.3,33,44,33.5,36.3,--,"Damascus, Dimashq, Syria",Iraq,,1
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,--,"Lattakia, Al Ladhiqiyah, Syria","Lattakia, Al Ladhiqiyah, Syria",,4
"bf5e75
",bf5e7c,SY,RS,SY,043,04,"CONSULT
","Host a visit
",33.5,36.3,55.7522,37.6156,33.5,36.3,--,"Damascus, Dimashq, Syria","Moscow, Moskva, Russia",,4
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,4
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,--,"Lattakia, Al Ladhiqiyah, Syria","Lattakia, Al Ladhiqiyah, Syria",,4
