Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",IS,SY,IS,190,"Use conventional military force, not specified below
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",33.6057,36.5157,33.5,36.3,33.6057,36.5157,,"Adra, Rif Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",34.5608,38.2805,34.5608,38.2805,34.5608,38.2805,,"Palmyra, ?ims, Syria","Palmyra, ?ims, Syria",
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",SY,SZ,SY,043,"Host a visit
",35,38,46.1956,6.14811,35,38,,Syria,"Geneva, Genè, Switzerland",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SZ,SY,043,"Host a visit
",35,38,47,8,35,38,,Syria,Switzerland,
"bf5e75
",SY,IS,SY,190,"Use conventional military force, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,IS,SY,190,"Use conventional military force, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",SY,SY,SY,193,"Fight with small arms and light weapons
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",36.5866,37.0463,36.5866,37.0463,36.5866,37.0463,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,US,SY,075,"Grant asylum
",36.5866,37.0463,38.8951,-77.0364,36.5866,37.0463,,"Azaz, ?alab, Syria","Washington, District of Columbia, United States",
"17534d 
",SY,LE,SY,075,"Grant asylum
",33.5,36.3,33.2092,35.515,33.5,36.3,,"Damascus, Dimashq, Syria","Houla, Nabatî, Lebanon",
"17534d 
",LE,LE,LE,075,"Grant asylum
",33.2092,35.515,33.2092,35.515,33.2092,35.515,,"Houla, Nabatî, Lebanon","Houla, Nabatî, Lebanon",
"bf5e75
",SY,SY,SY,195,"Employ aerial weapons
",36.5866,37.0463,36.5866,37.0463,36.5866,37.0463,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",EG,EG,TU,043,"Host a visit
",27,30,27,30,39,35,,Egypt,Egypt,
"bf5e75
",IS,SY,IS,043,"Host a visit
",31.5,34.75,35,38,31.5,34.75,,Israel,Syria,
"bf5e75
",SY,SY,SA,043,"Host a visit
",35,38,35,38,25,45,,Syria,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",KU,KU,KU,046,"Engage in negotiation
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,,Kuwait,Kuwait,
"bf5e75
",SY,SY,SY,046,"Engage in negotiation
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",LE,LE,LE,075,"Grant asylum
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"17534d 
",LE,LE,US,075,"Grant asylum
",33.8719,35.5097,33.8719,35.5097,38.8951,-77.0364,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"17534d 
",US,LE,US,075,"Grant asylum
",38.8951,-77.0364,33.8719,35.5097,38.8951,-77.0364,,"Washington, District of Columbia, United States","Beirut, Beyrouth, Lebanon",
"17534d 
",LE,LE,LE,075,"Grant asylum
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,TU,SY,075,"Grant asylum
",35,38,39,35,35,38,,Syria,Turkey,
"bf5e75
",SY,SY,SY,193,"Fight with small arms and light weapons
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",SY,,IS,043,"Host a visit
",35,38,0,0,31.5,34.75,,Syria,,
"bf5e75
",SY,,SY,043,"Host a visit
",35,38,0,0,35,38,,Syria,,
"bf5e75
",SY,,SY,046,"Engage in negotiation
",35,38,0,0,35,38,,Syria,,
"c03624
",SY,,SY,090,"Investigate, not specified below
",35,38,0,0,35,38,,Syria,,
"571d14
",SY,CH,CH,057,"Sign formal agreement
",35,38,35,105,35,105,,Syria,China,
"f82758
",SY,CG,ET,130,"Threaten, not specified below
",35,38,0,25,7.08333,36.6667,,Syria,Zaire,
"f82758
",SY,EC,CO,130,"Threaten, not specified below
",35,38,-2,-77.5,5.63333,-75.0667,,Syria,Ecuador,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.459,36.2374,33.5,36.3,33.5,36.3,,"Daraya, Rif Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,33.559,36.3643,33.559,36.3643,,"Damascus, Dimashq, Syria","Harasta, Rif Dimashq, Syria",
"bf5e75
",EG,SA,SA,190,"Use conventional military force, not specified below
",30.05,31.25,25,45,25,45,,"Cairo, Al Qahirah, Egypt",Saudi Arabia,
"bf5e75
",BU,SY,RS,190,"Use conventional military force, not specified below
",42.6833,23.3167,33.5,36.3,55.7522,37.6156,,"Sofia, Sofiya-Grad, Bulgaria","Damascus, Dimashq, Syria",
"f82758
",SY,CO,CO,130,"Threaten, not specified below
",35,38,5.63333,-75.0667,5.63333,-75.0667,,Syria,"Sofia, Departamento de Caldas, Colombia",
"f82758
",SY,ET,ET,130,"Threaten, not specified below
",35,38,7.08333,36.6667,7.08333,36.6667,,Syria,"Ammaia, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia",
"bf5e75
",JO,JO,JO,100,"Demand, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"bf5e75
",SY,LE,LE,042,"Make a visit
",35,38,33.8333,36,33.8333,36,,Syria,"Bekaa Valley, Béa, Lebanon",
"17534d 
",LE,LE,US,075,"Grant asylum
",33.8719,35.5097,33.8719,35.5097,38.8951,-77.0364,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"17534d 
",US,LE,US,075,"Grant asylum
",38.8951,-77.0364,33.8719,35.5097,38.8951,-77.0364,,"Washington, District of Columbia, United States","Beirut, Beyrouth, Lebanon",
"f82758
",SY,CG,CO,130,"Threaten, not specified below
",35,38,0,25,5.63333,-75.0667,,Syria,Zaire,
"f82758
",SY,PK,ET,130,"Threaten, not specified below
",35,38,30,70,7.08333,36.6667,,Syria,Pakistan,
"bf5e75
",EG,EG,TU,042,"Make a visit
",27,30,27,30,39,35,,Egypt,Egypt,
"bf5e75
",SY,IS,IS,042,"Make a visit
",35,38,31.5,34.75,31.5,34.75,,Syria,Israel,
"bf5e75
",SY,SY,SA,042,"Make a visit
",35,38,35,38,25,45,,Syria,Syria,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",KU,KU,KU,046,"Engage in negotiation
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,,Kuwait,Kuwait,
"bf5e75
",SY,SY,SY,046,"Engage in negotiation
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",TU,JO,JO,046,"Engage in negotiation
",39,35,31,36,31,36,,Turkey,Jordan,
"bf5e75
",,MO,AG,042,"Make a visit
",0,0,32,-5,28,3,,,Morocco,
"bf5e75
",,MO,MO,042,"Make a visit
",0,0,32,-5,32,-5,,,Morocco,
"bf5e75
",,SY,SY,042,"Make a visit
",0,0,35,38,35,38,,,Syria,
"ff4800
",SZ,SY,SZ,010,"Make statement, not specified below
",46.1956,6.14811,35,38,46.1956,6.14811,,"Geneva, Genè, Switzerland",Syria,
"e9c392
",SY,SY,SY,111,"Criticize or denounce 
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",LE,LE,LE,193,"Fight with small arms and light weapons
",33.3097,35.5169,33.3097,35.5169,33.3097,35.5169,,"Yohmor, Nabatî, Lebanon","Yohmor, Nabatî, Lebanon",
"bf5e75
",LE,SY,SY,193,"Fight with small arms and light weapons
",33.3097,35.5169,35,38,35,38,,"Yohmor, Nabatî, Lebanon",Syria,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35.2389,36.0781,35.2389,36.0781,35.2389,36.0781,,"Salamiyah, Al Ladhiqiyah, Syria","Salamiyah, Al Ladhiqiyah, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35.2389,36.0781,35.2389,36.0781,35.2389,36.0781,,"Salamiyah, Al Ladhiqiyah, Syria","Salamiyah, Al Ladhiqiyah, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35,38,35,38,35,38,,Syria,Syria,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35.2389,36.0781,35.2389,36.0781,35.2389,36.0781,,"Salamiyah, Al Ladhiqiyah, Syria","Salamiyah, Al Ladhiqiyah, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35.2389,36.0781,35.2389,36.0781,35.2389,36.0781,,"Salamiyah, Al Ladhiqiyah, Syria","Salamiyah, Al Ladhiqiyah, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35,38,35,38,35,38,,Syria,Syria,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"e9c392
",SY,QA,SY,112,"Accuse, not specified below
",33.5,36.3,25.5,51.25,33.5,36.3,,"Damascus, Dimashq, Syria",Qatar,
"f82758
",IS,SY,IS,130,"Threaten, not specified below
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,SY,IS,190,"Use conventional military force, not specified below
",31.5,34.75,33.4749,36.2842,31.5,34.75,,Israel,"Qadam, Dimashq, Syria",
"bf5e75
",IS,IS,IS,190,"Use conventional military force, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",LE,LE,LE,043,"Host a visit
",33.8333,36,33.8333,36,33.8333,36,,"Bekaa Valley, Béa, Lebanon","Bekaa Valley, Béa, Lebanon",
"bf5e75
",LE,SY,SY,193,"Fight with small arms and light weapons
",33.3097,35.5169,35,38,35,38,,"Yohmor, Nabatî, Lebanon",Syria,
"f82758
",IS,SY,IS,130,"Threaten, not specified below
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,IS,IS,190,"Use conventional military force, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"5f2fc4
",LE,LE,LE,0233,"Appeal for humanitarian aid
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",
"5f2fc4
",LE,LE,LE,0233,"Appeal for humanitarian aid
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"5e75bf
",JO,SY,JO,036,"Express intent to meet or negotiate
",31,36,35,38,31,36,,Jordan,Syria,
"5e75bf
",SY,SY,JO,036,"Express intent to meet or negotiate
",35,38,35,38,31,36,,Syria,Syria,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",ML,ML,ML,042,"Make a visit
",17,-4,17,-4,17,-4,,Mali,Mali,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"e9c392
",SY,SY,SY,110,"Disapprove, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"e9c392
",LE,SY,LE,110,"Disapprove, not specified below
",33.6667,35.8333,33.5,36.3,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Damascus, Dimashq, Syria",
"b3dd2a
",SY,SY,SY,160,"Reduce relations, not specified below
",33.7,35.9667,33.7,35.9667,33.7,35.9667,,"Masnaa, Rif Dimashq, Syria","Masnaa, Rif Dimashq, Syria",
"b3dd2a
",LE,SY,SY,160,"Reduce relations, not specified below
",33.6667,35.8333,33.7,35.9667,32.7359,35.7441,,"Bekaa, Béa, Lebanon","Masnaa, Rif Dimashq, Syria",
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"5f2fc4
",BU,BU,BU,020,"Appeal, not specified below
",43,25,43,25,43,25,,Bulgaria,Bulgaria,
"5f2fc4
",TU,SY,SY,025,"Appeal to yield
",39.9272,32.8644,35,38,35,38,,"Ankara, Ankara, Turkey",Syria,
"5f2fc4
",SY,TU,SY,025,"Appeal to yield
",35,38,39.9272,32.8644,35,38,,Syria,"Ankara, Ankara, Turkey",
"5f2fc4
",SY,SY,TU,025,"Appeal to yield
",35,38,35,38,39.9272,32.8644,,Syria,Syria,
"5e75bf
",SY,JO,JO,036,"Express intent to meet or negotiate
",35,38,31,36,31,36,,Syria,Jordan,
"5e75bf
",SY,SY,JO,036,"Express intent to meet or negotiate
",35,38,35,38,31,36,,Syria,Syria,
"bf5e75
",ML,ML,ML,043,"Host a visit
",17,-4,17,-4,17,-4,,Mali,Mali,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",MO,MO,MO,043,"Host a visit
",32,-5,32,-5,32,-5,,Morocco,Morocco,
"bf5e75
",SY,SY,SA,043,"Host a visit
",35,38,35,38,25,45,,Syria,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",IS,IS,IS,060,"Engage in material cooperation, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",LE,LE,LE,193,"Fight with small arms and light weapons
",33.3097,35.5169,33.3097,35.5169,33.3097,35.5169,,"Yohmor, Nabatî, Lebanon","Yohmor, Nabatî, Lebanon",
"bf5e75
",SY,IS,IS,190,"Use conventional military force, not specified below
",33.4749,36.2842,31.5,34.75,31.5,34.75,,"Qadam, Dimashq, Syria",Israel,
"bf5e75
",IS,IS,IS,190,"Use conventional military force, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",IS,IS,IS,190,"Use conventional military force, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",MO,,AG,043,"Host a visit
",32,-5,0,0,28,3,,Morocco,,
"bf5e75
",MO,,MO,043,"Host a visit
",32,-5,0,0,32,-5,,Morocco,,
"bf5e75
",SY,,SY,043,"Host a visit
",35,38,0,0,35,38,,Syria,,
"bf5e75
",LE,,LE,193,"Fight with small arms and light weapons
",33.3097,35.5169,0,0,33.3097,35.5169,,"Yohmor, Nabatî, Lebanon",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,LE,LE,042,"Make a visit
",35,38,33.8333,36,33.8333,36,,Syria,"Bekaa Valley, Béa, Lebanon",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",MO,MO,MO,042,"Make a visit
",32,-5,32,-5,32,-5,,Morocco,Morocco,
"bf5e75
",SY,SY,SA,042,"Make a visit
",35,38,35,38,25,45,,Syria,Syria,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"e9c392
",SY,SY,SY,110,"Disapprove, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",SY,TU,TU,075,"Grant asylum
",35,38,39.9272,32.8644,39.9272,32.8644,,Syria,"Ankara, Ankara, Turkey",
"17534d 
",SY,TU,SY,075,"Grant asylum
",35,38,39.9272,32.8644,35,38,,Syria,"Ankara, Ankara, Turkey",
"17534d 
",JO,JO,JO,070,"Provide aid, not specified below
",32.3429,36.208,32.3429,36.208,32.3429,36.208,,"Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",
"bf5e75
",US,GG,US,192,"Occupy territory
",40.1135,-111.854,42.7908,41.1599,40.1135,-111.854,,"Georgia, United States","Abkhazia, Abkhazia**, Georgia",
"bf5e75
",US,US,US,192,"Occupy territory
",40.1135,-111.854,40.1135,-111.854,40.1135,-111.854,,"Georgia, United States","Georgia, United States",
"bf5e75
",IS,SY,IS,190,"Use conventional military force, not specified below
",31.5,34.75,33.4749,36.2842,31.5,34.75,,Israel,"Qadam, Dimashq, Syria",
"5f2fc4
",LE,LE,LE,020,"Appeal, not specified below
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",
"bf5e75
",IS,SY,IS,190,"Use conventional military force, not specified below
",31.5,34.75,33.4749,36.2842,31.5,34.75,,Israel,"Qadam, Dimashq, Syria",
"bf5e75
",SY,IS,IS,190,"Use conventional military force, not specified below
",33.4749,36.2842,31.5,34.75,31.5,34.75,,"Qadam, Dimashq, Syria",Israel,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"57144e
",,SY,JO,141,"Demonstrate or rally
",0,0,35,38,31,36,,,Syria,
"f82758
",LE,LE,LE,130,"Threaten, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"f82758
",LE,LE,LE,130,"Threaten, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"bf5e75
",IS,SY,SY,042,"Make a visit
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,SY,SY,046,"Engage in negotiation
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,IS,IS,046,"Engage in negotiation
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",IS,SY,SY,040,"Consult, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",
"571d14
",JO,SY,SY,051,"Praise or endorse
",31.95,35.9333,35,38,35,38,,"Amman, (JO11), Jordan",Syria,
"c1f827
",TS,TS,TS,080,"Yield, not specified below 
",34,9,34,9,34,9,,Tunisia,Tunisia,
"bf5e75
",IZ,IZ,IZ,102,"Demand policy support
",33,44,33,44,33,44,,Iraq,Iraq,
"571d14
",SY,SY,SY,175,"Use tactics of violent repression  
",33.459,36.2374,32.6189,36.1021,33.459,36.2374,,"Daraya, Rif Dimashq, Syria","Deraa, Dara, Syria",
"bf5e75
",JO,SY,JO,043,"Host a visit
",31.95,35.9333,33.5,36.3,31.95,35.9333,,"Amman, (JO11), Jordan","Damascus, Dimashq, Syria",
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.6667,35.8333,35,38,33.6667,35.8333,,"Bekaa, Béa, Lebanon",Syria,
"17534d 
",LY,LY,LY,075,"Grant asylum
",32.8925,13.18,32.8925,13.18,32.8925,13.18,,"Tripoli, Tarabulus, Libya","Tripoli, Tarabulus, Libya",
"ff4800
",SY,SY,SY,014,"Consider policy option
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",IS,SY,SY,042,"Make a visit
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,IS,IS,046,"Engage in negotiation
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,
"bf5e75
",IS,SY,SY,040,"Consult, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",
"ff4800
",TS,AG,TS,012,"Make pessimistic comment
",34,9,28,3,34,9,,Tunisia,Algeria,
"ff4800
",TS,TS,TS,012,"Make pessimistic comment
",34,9,34,9,34,9,,Tunisia,Tunisia,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",JO,SY,JO,172,"Impose administrative sanctions, not specified below
",32.3429,36.208,33.5,36.3,32.3429,36.208,,"Mafraq, Jordan (general), Jordan","Damascus, Dimashq, Syria",
"bf5e75
",TS,AG,AG,042,"Make a visit
",34,9,28,3,28,3,,Tunisia,Algeria,
"571d14
",TS,AG,AG,050,"Engage in diplomatic cooperation, not specified below
",34,9,28,3,28,3,,Tunisia,Algeria,
"571d14
",TS,AG,TS,050,"Engage in diplomatic cooperation, not specified below
",34,9,28,3,34,9,,Tunisia,Algeria,
"571d14
",TS,TS,TS,050,"Engage in diplomatic cooperation, not specified below
",34,9,34,9,34,9,,Tunisia,Tunisia,
"bf5e75
",SY,IS,SY,043,"Host a visit
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",SY,IS,SY,046,"Engage in negotiation
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",SY,IS,SY,043,"Host a visit
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",SY,IS,SY,046,"Engage in negotiation
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.7,35.9667,33.5,36.3,33.7,35.9667,,"Masnaa, Rif Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,US,SY,010,"Make statement, not specified below
",33.5,36.3,42.3442,-75.1704,33.5,36.3,,"Damascus, Dimashq, Syria","Brooklyn, New York, United States",
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",AG,TS,AG,043,"Host a visit
",28,3,34,9,28,3,,Algeria,Tunisia,
"17534d 
",SY,SY,NO,075,"Grant asylum
",35,38,35,38,62,10,,Syria,Syria,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",TS,TS,TS,075,"Grant asylum
",34,9,34,9,34,9,,Tunisia,Tunisia,
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",JO,,JO,075,"Grant asylum
",31.95,35.9333,0,0,31.95,35.9333,,"Amman, (JO11), Jordan",,
"17534d 
",SY,,NO,075,"Grant asylum
",35,38,0,0,62,10,,Syria,,
"17534d 
",SY,,SY,075,"Grant asylum
",35,38,0,0,35,38,,Syria,,
"57144e
",SY,,SY,141,"Demonstrate or rally
",35,38,0,0,35,38,,Syria,,
"c1f827
",JO,SY,SY,080,"Yield, not specified below 
",32.3429,36.208,35,38,35,38,,"Al-Mafraq, Jordan (general), Jordan",Syria,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,IS,SY,040,"Consult, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"bf5e75
",TS,TS,TS,192,"Occupy territory
",34,9,34,9,34,9,,Tunisia,Tunisia,
"bf5e75
",SY,JO,JO,042,"Make a visit
",33.5,36.3,31.95,35.9333,31.95,35.9333,,"Damascus, Dimashq, Syria","Amman, (JO11), Jordan",
"57144e
",JO,JO,IS,141,"Demonstrate or rally
",31,36,31,36,31.5,34.75,,Jordan,Jordan,
"57144e
",SY,JO,JO,141,"Demonstrate or rally
",35,38,31,36,31,36,,Syria,Jordan,
