Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,"http://www.doctorswithoutborders.org/press/release.cfm?id=6820&cat=press-release&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DoctorsWithoutBordersNews+%28Doctors+Without+Borders%2FM%C3%A9decins+Sans+Fronti%C3%A8res+News+Updates%29
","Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,"http://www.doctorswithoutborders.org/press/release.cfm?id=6820&cat=press-release&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DoctorsWithoutBordersNews+%28Doctors+Without+Borders%2FM%C3%A9decins+Sans+Fronti%C3%A8res+News+Updates%29
","Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"17534d 
",US,SY,US,072,"Provide military aid
",34.0522,-118.244,35,38,34.0522,-118.244,"http://www.lebanonews.net/content/jordanians-suspicious-about-us-military-deployment
","Los Angeles, California, United States",Syria,
"17534d 
",SY,CQ,JO,072,"Provide military aid
",35,38,19.4355,144.888,31.95,35.9333,"http://www.lebanonews.net/content/jordanians-suspicious-about-us-military-deployment
",Syria,Northern Mariana Islands,
"c1f827
",TU,SY,TU,080,"Yield, not specified below 
",39,35,36.3078,36.6889,39,35,"http://www.globalpost.com/dispatch/news/afp/130701/syria-neighbours-must-open-borders-refugees
",Turkey,"Atma, ?alab, Syria",
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,"http://www.doctorswithoutborders.org/press/release.cfm?id=6820&cat=press-release&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DoctorsWithoutBordersNews+%28Doctors+Without+Borders%2FM%C3%A9decins+Sans+Fronti%C3%A8res+News+Updates%29
","Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",SY,LE,SY,043,"Host a visit
",36.2028,37.1586,33.8719,35.5097,36.2028,37.1586,"http://www.hppr.org/post/public-health-crisis-looms-syria
","Aleppo, ?alab, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",SY,US,SY,043,"Host a visit
",36.2028,37.1586,38,-97,36.2028,37.1586,"http://www.hppr.org/post/public-health-crisis-looms-syria
","Aleppo, ?alab, Syria",United States,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,"http://news.yahoo.com/blogs/power-players-abc-news/life-syrian-refugee-look-inside-world-second-largest-110910811.html
",Syria,Syria,
"17534d 
",LE,LE,LE,073,"Provide humanitarian aid
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2013/pbn-listing/aid-deliveries-to-syrian-refugee.html
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",35,38,35,38,35,38,"http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2013/pbn-listing/aid-deliveries-to-syrian-refugee.html
",Syria,Syria,
"17534d 
",SY,JO,JO,075,"Grant asylum
",35,38,31.95,35.9333,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=21970
",Syria,"Amman, (JO11), Jordan",
"17534d 
",SY,SY,JO,075,"Grant asylum
",35,38,35,38,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=21970
",Syria,Syria,
"c03624
",SY,SY,SY,090,"Investigate, not specified below
",35,38,35,38,35,38,"http://news.yahoo.com/blogs/power-players-abc-news/life-syrian-refugee-look-inside-world-second-largest-110910811.html
",Syria,Syria,
"c03624
",US,US,US,090,"Investigate, not specified below
",38,-97,38,-97,38,-97,"http://www.irishsun.com/index.php/sid/215551466/scat/baf10b3527f6df38
",United States,United States,
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",35,38,35,38,35,38,"http://www.israelnationalnews.com/News/News.aspx/169499
",Syria,Syria,
"c03624
",SY,,SY,090,"Investigate, not specified below
",35,38,,,35,38,"http://news.yahoo.com/blogs/power-players-abc-news/life-syrian-refugee-look-inside-world-second-largest-110910811.html
",Syria,,
"571d14
",SY,,SY,172,"Impose administrative sanctions, not specified below
",35,38,,,35,38,"http://www.israelnationalnews.com/News/News.aspx/169499
",Syria,,
"571d21
",SY,JO,SY,060,"Engage in material cooperation, not specified below
",35,38,31.95,35.9333,35,38,"http://www.albawaba.com/news/honoring-fallen-anmar-hmoud-jordan%E2%80%99s-spokesman-syrian-refugee-affairs-dies-border-503433
",Syria,"Amman, (JO11), Jordan",
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,"http://www.globalpost.com/dispatches/globalpost-blogs/commentary/syrian-refugee-crisis-can-the-breaking-point-be-prevented
",Syria,Syria,
"c03624
",JO,RS,JO,090,"Investigate, not specified below
",31,36,60,100,31,36,"http://www.irishsun.com/index.php/sid/215551466/scat/baf10b3527f6df38
",Jordan,Russia,
"bf5e75
",SY,JO,JO,192,"Occupy territory
",33.5,36.3,31,36,31,36,"http://reliefweb.int/report/syrian-arab-republic/iraqjordanturkey-syrians-blocked-fleeing-war
","Damascus, Dimashq, Syria",Jordan,
"bf5e75
",JO,SY,SY,192,"Occupy territory
",31,36,33.5,36.3,33.5,36.3,"http://www.hrw.org/news/2013/07/01/iraqjordanturkey-syrians-blocked-fleeing-war
",Jordan,"Damascus, Dimashq, Syria",
"bf5e75
",JO,IZ,IZ,192,"Occupy territory
",31,36,33.8775,42.8819,33.8775,42.8819,"http://reliefweb.int/report/syrian-arab-republic/iraqjordanturkey-syrians-blocked-fleeing-war
",Jordan,"Zatari, Al Anbar, Iraq",
"17534d 
",KU,KU,KU,073,"Provide humanitarian aid
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2319858&language=en
",Kuwait,Kuwait,
"17534d 
",LE,LE,LE,073,"Provide humanitarian aid
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2013/pbn-listing/aid-deliveries-to-syrian-refugee.html
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"17534d 
",SY,LE,LE,073,"Provide humanitarian aid
",35,38,33.45,35.2972,33.45,35.2972,"http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2013/pbn-listing/aid-deliveries-to-syrian-refugee.html
",Syria,"Sarafand, Liban-Sud, Lebanon",
"17534d 
",SY,LE,SY,073,"Provide humanitarian aid
",35,38,33.45,35.2972,35,38,"http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2013/pbn-listing/aid-deliveries-to-syrian-refugee.html
",Syria,"Sarafand, Liban-Sud, Lebanon",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,"http://news.yahoo.com/blogs/power-players-abc-news/life-syrian-refugee-look-inside-world-second-largest-110910811.html
",Syria,Syria,
"17534d 
",SY,JO,SY,073,"Provide humanitarian aid
",35,38,31.1847,35.7047,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2319858&language=en
",Syria,"Al-Karak, Jordan (general), Jordan",
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",35,38,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2319858&language=en
",Syria,Syria,
"bf5e75
",SY,TU,TU,042,"Make a visit
",33.5,36.3,39,35,39,35,"http://www.middle-east-online.com/english/?id=59809
","Damascus, Dimashq, Syria",Turkey,
"bf5e75
",TU,SY,TU,043,"Host a visit
",39,35,33.5,36.3,39,35,"http://www.middle-east-online.com/english/?id=59809
",Turkey,"Damascus, Dimashq, Syria",
"571d21
",US,SY,US,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,35,38,38.8951,-77.0364,"http://www.zawya.com/story/US_envoy_Hezbollah_undermining_Lebanon-DS02072013_dsart*222249/
","Washington, District of Columbia, United States",Syria,
"571d21
",US,SY,SY,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,35,38,35,38,"http://www.zawya.com/story/US_envoy_Hezbollah_undermining_Lebanon-DS02072013_dsart*222249/
","Washington, District of Columbia, United States",Syria,
"bf5e75
",TU,SY,TU,043,"Host a visit
",39.9272,32.8644,36.2028,37.1586,39.9272,32.8644,"http://www.al-monitor.com/pulse/originals/2013/07/syrian-refugees-crisis-in-turkey.html
","Ankara, Ankara, Turkey","Aleppo, ?alab, Syria",
"bf5e75
",TU,SY,TU,043,"Host a visit
",39.9272,32.8644,35,38,39.9272,32.8644,"http://www.aina.org/news/20130702204712.htm
","Ankara, Ankara, Turkey",Syria,
"bf5e75
",JO,SY,JO,043,"Host a visit
",31.95,35.9333,35,38,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=21987
","Amman, (JO11), Jordan",Syria,
"bf5e75
",RS,RS,RS,043,"Host a visit
",57.1292,37.8147,55.7522,37.6156,57.1292,37.8147,"BBC Monitoring
","Sheremetyevo, Tverskaya Oblast', Russia","Kremlin, Moskva, Russia",
"571d14
",LE,SY,LE,051,"Praise or endorse
",33.8719,35.5097,35,38,33.8719,35.5097,"http://www.un.org/apps/news/story.asp?NewsID=45328&Cr=Syria&Cr1=Lebanon
","Beirut, Beyrouth, Lebanon",Syria,
"5e75bf
",JO,JO,JO,036,"Express intent to meet or negotiate
",32.3429,36.208,32.3429,36.208,32.3429,36.208,"http://www.kccu.org/post/new-kind-ikea-hack-flat-packs-head-refugee-camps
","Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",
"5e75bf
",JO,JO,JO,036,"Express intent to meet or negotiate
",31,36,31,36,31,36,"http://www.npr.org/blogs/parallels/2013/06/27/196356373/new-kind-of-ikea-hack-flat-packs-head-to-refugee-camps?ft=1&f=1006
",Jordan,Jordan,
"bf5e75
",RS,US,US,040,"Consult, not specified below
",55.7522,37.6156,42.1497,-74.9384,42.1497,-74.9384,"BBC Monitoring
","Moscow, Moskva, Russia","New York, United States",
"bf5e75
",US,US,US,040,"Consult, not specified below
",42.1497,-74.9384,42.1497,-74.9384,42.1497,-74.9384,"BBC Monitoring
","New York, United States","New York, United States",
"5f2fc4
",LE,LE,LE,020,"Appeal, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://al-shorfa.com/en_GB/articles/meii/features/2013/07/02/feature-02
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"571d14
",LE,SY,SY,051,"Praise or endorse
",33.8719,35.5097,35,38,35,38,"http://al-shorfa.com/en_GB/articles/meii/features/2013/07/02/feature-02
","Beirut, Beyrouth, Lebanon",Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.IRINnews.org/report/98334/clearing-rubbish-in-syria-a-life-saving-and-life-threatening-job
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"57144e
",TU,SY,TU,141,"Demonstrate or rally
",37.5367,36.5492,36.2028,37.1586,37.5367,36.5492,"http://www.al-monitor.com/pulse/originals/2013/07/syrian-refugees-crisis-in-turkey.html
","Reyhanli, Kahramanmaras, Turkey","Aleppo, ?alab, Syria",
"57144e
",TU,SY,TU,141,"Demonstrate or rally
",37.5367,36.5492,35,38,37.5367,36.5492,"http://www.aina.org/news/20130702204712.htm
","Reyhanli, Kahramanmaras, Turkey",Syria,
"bf5e75
",US,US,US,190,"Use conventional military force, not specified below
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,"http://www.dailystar.com.lb/News/Middle-East/2013/Jul-02/222281-us-kerry-says-russia-talks-made-progress-on-syria.ashx
","Washington, District of Columbia, United States","Washington, District of Columbia, United States",
"571d14
",TU,TU,TU,1712,"Destroy property
",41.0186,28.9647,41.0186,28.9647,41.0186,28.9647,"http://globalvoicesonline.org/2013/07/02/videogame-zaytoun-the-little-syrian-palestinian-refugee/
","Istanbul, Istanbul, Turkey","Istanbul, Istanbul, Turkey",
"571d14
",SY,SY,SY,051,"Praise or endorse
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.IRINnews.org/report/98334/clearing-rubbish-in-syria-a-life-saving-and-life-threatening-job
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"5f2fc4
",SY,LE,SY,020,"Appeal, not specified below
",35,38,33.8333,35.8333,35,38,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Lebanon,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Syria,
"571d14
",SY,LE,SY,051,"Praise or endorse
",35,38,33.8333,35.8333,35,38,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Lebanon,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Syria,
"c1f827
",SZ,SZ,SZ,080,"Yield, not specified below 
",46.1956,6.14811,46.1956,6.14811,46.1956,6.14811,"http://www.allvoices.com/contributed-news/14915294-syria-neighbors-must-keep-borders-open-for-refugees
","Geneva, Genè, Switzerland","Geneva, Genè, Switzerland",
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,"http://www.thedailystar.net/beta2/news/syria-neighbours-must-open-borders-to-refugees/
",Syria,Syria,
"e9c392
",SY,JO,SY,111,"Criticize or denounce 
",35,38,31.95,35.9333,35,38,"http://www.kttz.org/post/rough-neighborhood-jordan-clings-its-stability
",Syria,"Amman, (JO11), Jordan",
"e9c392
",SY,SY,SY,111,"Criticize or denounce 
",35,38,35,38,35,38,"http://www.kttz.org/post/rough-neighborhood-jordan-clings-its-stability
",Syria,Syria,
"bf5e75
",SY,SY,LE,042,"Make a visit
",35,38,35,38,33.6667,35.8333,"http://reliefweb.int/report/lebanon/un-humanitarian-chief-calls-more-support-refugees-and-host-communities-lebanon-enar
",Syria,Syria,
"bf5e75
",SY,SY,LE,042,"Make a visit
",35,38,35,38,33.8333,35.8333,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Syria,
"5f2fc4
",SY,,SY,020,"Appeal, not specified below
",36.2028,37.1586,,,36.2028,37.1586,"http://www.thanhniennews.com/index/pages/20130702-return-to-baghdad--epicenter-of-islam-growing-divide.aspx
","Aleppo, ?alab, Syria",,
"bf5e75
",SY,TU,TU,042,"Make a visit
",36.2028,37.1586,39.9272,32.8644,39.9272,32.8644,"http://www.al-monitor.com/pulse/originals/2013/07/syrian-refugees-crisis-in-turkey.html
","Aleppo, ?alab, Syria","Ankara, Ankara, Turkey",
"bf5e75
",RS,RS,RS,042,"Make a visit
",55.7522,37.6156,57.1292,37.8147,57.1292,37.8147,"BBC Monitoring
","Kremlin, Moskva, Russia","Sheremetyevo, Tverskaya Oblast', Russia",
"bf5e75
",SY,TU,TU,042,"Make a visit
",35,38,39.9272,32.8644,39.9272,32.8644,"http://www.aina.org/news/20130702204712.htm
",Syria,"Ankara, Ankara, Turkey",
"bf5e75
",SY,JO,JO,042,"Make a visit
",35,38,31.95,35.9333,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=21987
",Syria,"Amman, (JO11), Jordan",
"571d14
",SY,JO,SY,051,"Praise or endorse
",35,38,31,36,35,38,"http://reliefweb.int/report/lebanon/adra-supports-womens-health
",Syria,Jordan,
"bf5e75
",RS,RS,RS,100,"Demand, not specified below
",55.7522,37.6156,55.7522,37.6156,55.7522,37.6156,"BBC Monitoring
","Moscow, Moskva, Russia","Moscow, Moskva, Russia",
"bf5e75
",SY,JO,JO,100,"Demand, not specified below
",35,38,31.95,35.9333,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=21987
",Syria,"Amman, (JO11), Jordan",
"bf5e75
",US,RS,US,040,"Consult, not specified below
",42.1497,-74.9384,55.7522,37.6156,42.1497,-74.9384,"BBC Monitoring
","New York, United States","Moscow, Moskva, Russia",
"bf5e75
",US,US,US,040,"Consult, not specified below
",42.1497,-74.9384,42.1497,-74.9384,42.1497,-74.9384,"BBC Monitoring
","New York, United States","New York, United States",
"5f2fc4
",SY,LE,LE,020,"Appeal, not specified below
",35,38,33.6667,35.8333,33.6667,35.8333,"http://reliefweb.int/report/lebanon/un-humanitarian-chief-calls-more-support-refugees-and-host-communities-lebanon-enar
",Syria,"Bekaa, Béa, Lebanon",
"5f2fc4
",SY,LE,SY,020,"Appeal, not specified below
",35,38,33.6667,35.8333,35,38,"http://reliefweb.int/report/lebanon/un-humanitarian-chief-calls-more-support-refugees-and-host-communities-lebanon-enar
",Syria,"Bekaa, Béa, Lebanon",
"5f2fc4
",SY,LE,LE,020,"Appeal, not specified below
",35,38,33.8333,35.8333,33.8333,35.8333,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Lebanon,
"5f2fc4
",SY,LE,SY,020,"Appeal, not specified below
",35,38,33.8333,35.8333,35,38,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Lebanon,
"bf5e75
",SY,SY,LE,043,"Host a visit
",35,38,35,38,33.6667,35.8333,"http://reliefweb.int/report/lebanon/un-humanitarian-chief-calls-more-support-refugees-and-host-communities-lebanon-enar
",Syria,Syria,
"bf5e75
",SY,SY,LE,043,"Host a visit
",35,38,35,38,33.8333,35.8333,"http://www.unmultimedia.org/radio/english/2013/07/amos-calls-for-more-support-for-refugees-and-host-communities-in-lebanon/
",Syria,Syria,
"bf5e75
",SY,TU,TU,042,"Make a visit
",33.5,36.3,39,35,39,35,"http://en.ammonnews.net/article.aspx?articleno=21973
","Damascus, Dimashq, Syria",Turkey,
"bf5e75
",TU,SY,TU,043,"Host a visit
",39,35,33.5,36.3,39,35,"http://en.ammonnews.net/article.aspx?articleno=21973
",Turkey,"Damascus, Dimashq, Syria",
"17534d 
",CA,SY,CA,075,"Grant asylum
",60,-95,35,38,60,-95,"http://thechronicleherald.ca/canada/1139556-1300-syrian-refugees-headed-to-canada&c=FXcDVIPhxY2pZZLD3ykCSTuJ0N0lPbBd4Jte4R7YV88&mkt=en-us
",Canada,Syria,
"17534d 
",CA,SY,SY,075,"Grant asylum
",60,-95,35,38,35,38,"http://www.huffingtonpost.ca/2013/07/03/jason-kenney-syrian-refugees_n_3541925.html?utm_hp_ref=canada-politics
",Canada,Syria,
"17534d 
",SY,SY,CA,075,"Grant asylum
",35,38,35,38,60,-95,"http://metronews.ca/news/canada/726856/canada-to-resettle-up-to-1300-syrian-refugees/
",Syria,Syria,
"571d21
",CA,SY,SY,060,"Engage in material cooperation, not specified below
",45.4167,-75.7,35,38,35,38,"http://metronews.ca/news/canada/727437/canada-opens-door-to-1300-syrian-refugees/
","Ottawa, Ontario, Canada",Syria,
"17534d 
",RS,RS,RS,070,"Provide aid, not specified below
",52.5242,32.839,52.5242,32.839,52.5242,32.839,"BBC Monitoring
","Dedov, Bryanskaya Oblast', Russia","Dedov, Bryanskaya Oblast', Russia",
"bf5e75
",,SY,SY,040,"Consult, not specified below
",,,33.5,36.3,33.5,36.3,"http://www.presstv.ir/detail/2013/07/03/311997/un-calls-for-aid-to-lebanon-over-refugees/
",,"Damascus, Dimashq, Syria",
"5f2fc4
",CA,SY,SY,025,"Appeal to yield
",60,-95,35,38,35,38,"http://www.stcatharinesstandard.ca/2013/07/03/canada-to-begin-accepting-syrian-refugees
",Canada,Syria,
"5e75bf
",CA,SY,CA,030,"Express intent to cooperate, not specified below
",60,-95,35,38,60,-95,"http://reliefweb.int/report/syrian-arab-republic/canada-resettle-1300-syrian-refugees-end-2014
",Canada,Syria,
"5e75bf
",SY,SY,CA,030,"Express intent to cooperate, not specified below
",35,38,35,38,60,-95,"http://reliefweb.int/report/syrian-arab-republic/canada-resettle-1300-syrian-refugees-end-2014
",Syria,Syria,
"5e75bf
",SY,TU,SY,0333,"Express intent to provide humanitarian aid
",35,38,39,35,35,38,"http://ca.news.yahoo.com/canada-accept-1-300-syrian-refugees-012231847.html
",Syria,Turkey,
"5e75bf
",TU,TU,TU,0333,"Express intent to provide humanitarian aid
",39,35,39,35,39,35,"http://www.cbc.ca/news/world/story/2013/07/03/pol-syria-refugees-canada.html
",Turkey,Turkey,
"bf5e75
",CA,SY,SY,043,"Host a visit
",60,-95,35,38,35,38,"http://thechronicleherald.ca/canada/1139556-1300-syrian-refugees-headed-to-canada&c=FXcDVIPhxY2pZZLD3ykCSTuJ0N0lPbBd4Jte4R7YV88&mkt=en-us
",Canada,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,"http://thechronicleherald.ca/canada/1139556-1300-syrian-refugees-headed-to-canada&c=FXcDVIPhxY2pZZLD3ykCSTuJ0N0lPbBd4Jte4R7YV88&mkt=en-us
",Syria,Syria,
"571d21
",CA,CA,CA,060,"Engage in material cooperation, not specified below
",45.4167,-75.7,45.4167,-75.7,45.4167,-75.7,"http://www.sys-con.com/node/2724853
","Ottawa, Ontario, Canada","Ottawa, Ontario, Canada",
"571d21
",CA,SY,CA,060,"Engage in material cooperation, not specified below
",45.4167,-75.7,35,38,45.4167,-75.7,"http://www.sys-con.com/node/2724853
","Ottawa, Ontario, Canada",Syria,
"17534d 
",CA,CA,CA,075,"Grant asylum
",45.4167,-75.7,45.4167,-75.7,45.4167,-75.7,"http://www.ipolitics.ca/2013/07/03/canada-to-resettle-up-to-1300-syrian-refugees-2/
","Ottawa, Ontario, Canada","Ottawa, Ontario, Canada",
