Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"bf5e75
",bf5e7f,LE,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://www.thompsoncitizen.net/news/international/snow-falls-in-middle-east-as-strong-winter-storm-lashes-syrian-refugees-killing-2-in-lebanon-1.1707283
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,1
"571d21
",571d27,LE,SY,KU,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.8719,35.5097,35,38,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420789&language=en
","Beirut, Beyrouth, Lebanon",Syria,,1
"571d21
",571d27,SY,KU,KU,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420789&language=en
",Syria,Kuwait,,1
"ff4800
",ff4801,AM,AM,AM,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",40,45,40,45,40,45,"http://asbarez.com/131075/sarf-issues-announcement-about-armenian-refugee-immigration-to-us/
",Armenia,Armenia,,1
"5f2fc4
",5f2fc6,SY,GR,GR,020,02,"APPEAL
","Appeal, not specified below
",35,38,37.9833,23.7333,37.9833,23.7333,"http://www.straitstimes.com/news/world/europe/story/more-half-europeans-against-rise-migration-poll-shows-20150124&c=251JWE4KXbWBxphwyhkhcvy4GKItCQA64prE39InRZ4&mkt=en-us
",Syria,"Athens, AttikíR, Greece",,1
"57144e
",571454,US,US,US,141,14,"PROTEST
","Demonstrate or rally
",38,-97,38,-97,38,-97,"http://www.straitstimes.com/news/world/europe/story/more-half-europeans-against-rise-migration-poll-shows-20150124&c=251JWE4KXbWBxphwyhkhcvy4GKItCQA64prE39InRZ4&mkt=en-us
",United States,United States,,1
"ff4800
",ff4801,SY,LE,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,33.8719,35.5097,33.8719,35.5097,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420789&language=en
",Syria,"Beirut, Beyrouth, Lebanon",,1
"ff4800
",ff4801,SY,SY,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,33.8719,35.5097,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420789&language=en
",Syria,Syria,,1
"5e75bf
",5e75c8,IZ,LE,LE,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33,44,33.8333,35.8333,33.8333,35.8333,"http://bcc.rcav.org/canadian/4676-fear-biggest-obstacle-to-mutual-recognition-of-human-dignity-in-middle-east-prelate-says
",Iraq,Lebanon,,1
"5e75bf
",5e75c8,SY,LE,LE,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,33.8333,35.8333,33.8333,35.8333,"http://bcc.rcav.org/canadian/4676-fear-biggest-obstacle-to-mutual-recognition-of-human-dignity-in-middle-east-prelate-says
",Syria,Lebanon,,1
"bf5e75
",bf5e7b,SY,LE,LE,042,04,"CONSULT
","Make a visit
",35,38,33.6667,35.8333,33.6667,35.8333,"http://english.al-akhbar.com/content/bekaa%E2%80%99s-brewing-conflict-syrian-refugees-vs-syrian-workers
",Syria,"Bekaa, Béa, Lebanon",,1
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://rabble.ca/blogs/bloggers/dennis-gruending/2015/01/christians-persecuted-middle-east-what-can-canada-do
",Syria,Syria,,1
"144e57
",144e62,TU,TU,SY,182,18,"ASSAULT
","Physically assault, not specified below
",41.0186,28.9647,41.0186,28.9647,36.2028,37.1586,"http://www.gulf-daily-news.com/NewsDetails.aspx?storyid=394619
","Istanbul, Istanbul, Turkey","Istanbul, Istanbul, Turkey",,1
"144e57
",144e62,TU,TU,TU,182,18,"ASSAULT
","Physically assault, not specified below
",41.0186,28.9647,41.0186,28.9647,41.0186,28.9647,"http://www.gulf-daily-news.com/NewsDetails.aspx?storyid=394619
","Istanbul, Istanbul, Turkey","Istanbul, Istanbul, Turkey",,1
"17534d 
",175359,IT,SY,IT,075,07,"PROVIDE AID
","Grant asylum
",42.8333,12.8333,35,38,42.8333,12.8333,"http://customstoday.com.pk/turkish-coast-guard-captures-cargo-ship-carrying-333-immigrants/
",Italy,Syria,,1
"571d14
",571d1a,JA,SY,JA,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",36,138,35,38,36,138,"http://ajw.asahi.com/article/behind_news/social_affairs/AJ201501240037
",Japan,Syria,,1
"571d14
",571d1a,JA,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",36,138,35,38,35,38,"http://ajw.asahi.com/article/behind_news/social_affairs/AJ201501240037
",Japan,Syria,,1
"bf5e75
",bf5e7c,KU,SY,KU,043,04,"CONSULT
","Host a visit
",29.3375,47.6581,35,38,29.3375,47.6581,"http://news.kuwaittimes.net/needs-syrian-refugees/
",Kuwait,Syria,,1
"17534d 
",175359,LE,SY,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,35,38,33.8333,35.8333,"http://news.kuwaittimes.net/needs-syrian-refugees/
",Lebanon,Syria,,1
"17534d 
",175359,LE,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,35,38,35,38,"http://news.kuwaittimes.net/needs-syrian-refugees/
",Lebanon,Syria,,1
"144e57
",144e62,LE,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",33.8333,35.8333,36.6833,39.0667,36.6833,39.0667,"http://www.dailystar.com.lb/Article.aspx?id=285196&link=News/Lebanon-News/2015/Jan-24/285196-young-man-found-shot-dead-in-south-lebanon-refugee-camp.ashx
",Lebanon,"Jindawi, Ar Raqqah, Syria",,1
"144e57
",144e62,LE,LE,LE,182,18,"ASSAULT
","Physically assault, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,"http://www.dailystar.com.lb/Article.aspx?id=285196&link=News/Lebanon-News/2015/Jan-24/285196-young-man-found-shot-dead-in-south-lebanon-refugee-camp.ashx
",Lebanon,Lebanon,,1
"bf5e75
",bf5e82,LE,SY,SY,193,19,"FIGHT
","Fight with small arms and light weapons
",33.8333,35.8333,36.6833,39.0667,36.6833,39.0667,"http://www.dailystar.com.lb/Article.aspx?id=285196&link=News/Lebanon-News/2015/Jan-24/285196-young-man-found-shot-dead-in-south-lebanon-refugee-camp.ashx
",Lebanon,"Jindawi, Ar Raqqah, Syria",,1
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.naharnet.com/stories/en/164588-reports-syrian-refugee-boy-in-turkey-beaten-for-eating-leftovers
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"144e57
",144e62,TU,TU,TU,182,18,"ASSAULT
","Physically assault, not specified below
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,"http://www.israelnationalnews.com/News/News.aspx/190415
","Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,1
"bf5e75
",bf5e7b,SY,KU,KU,042,04,"CONSULT
","Make a visit
",35,38,29.3375,47.6581,29.3375,47.6581,"http://news.kuwaittimes.net/needs-syrian-refugees/
",Syria,Kuwait,,1
"571d14
",571d1a,KU,KU,KU,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420869&language=en
",Kuwait,Kuwait,,1
"571d14
",571d1a,KU,SY,KU,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",29.3375,47.6581,35,38,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2420869&language=en
",Kuwait,Syria,,1
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://news.yahoo.com/syrian-refugee-boy-turkey-beaten-eating-leftovers-161455243.html
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"144e57
",144e62,SY,SY,TU,182,18,"ASSAULT
","Physically assault, not specified below
",36.2028,37.1586,36.2028,37.1586,41.0186,28.9647,"http://www.thenational.ae/world/middle-east/refugee-boy-in-istanbul-beaten-for-eating-burger-king-leftovers
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"144e57
",144e62,SY,TU,TU,182,18,"ASSAULT
","Physically assault, not specified below
",36.2028,37.1586,41.0186,28.9647,41.0186,28.9647,"http://www.thenational.ae/world/middle-east/refugee-boy-in-istanbul-beaten-for-eating-burger-king-leftovers
","Aleppo, ?alab, Syria","Istanbul, Istanbul, Turkey",,1
"144e57
",144e62,TU,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",41.0186,28.9647,36.2028,37.1586,36.2028,37.1586,"http://www.naharnet.com/stories/en/164588-reports-syrian-refugee-boy-in-turkey-beaten-for-eating-leftovers
","Istanbul, Istanbul, Turkey","Aleppo, ?alab, Syria",,1
"ff4800
",ff4803,US,SY,US,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",39.7392,-104.985,35,38,39.7392,-104.985,"http://article.wn.com/view/2015/01/24/Syria_refugee_children_depict_joy_pain_in_photos/
","Denver, Colorado, United States",Syria,,1
"ff4800
",ff4803,US,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",39.7392,-104.985,35,38,35,38,"http://article.wn.com/view/2015/01/24/Syria_refugee_children_depict_joy_pain_in_photos/
","Denver, Colorado, United States",Syria,,1
"5f2fc4
",5f2fc6,MY,MY,MY,020,02,"APPEAL
","Appeal, not specified below
",3.5316,101.904,3.16667,101.7,3.5316,101.904,"http://www.therakyatpost.com/world/2015/01/26/uk-celebrities-urge-pm-take-syrian-refugees/
","Bentong, Pahang, Malaysia","Kuala Lumpur, Kuala Lumpur, Malaysia",,1
"5f2fc4
",5f2fc6,UK,UK,UK,020,02,"APPEAL
","Appeal, not specified below
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://in.reuters.com/article/2015/01/26/us-britain-celebrities-syrian-refugees-idINKBN0KZ00D20150126
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,1
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,"http://www.trust.org/item/20150125235905-p5p07/&c=qwwDdJh-N1NK_mWYg7ufmmGoWL84oWE4sMOVROySSj0&mkt=en-us
",Syria,Syria,,1
"5f2fc4
",5f2fc6,SY,JO,TU,020,02,"APPEAL
","Appeal, not specified below
",35,38,31,36,39,35,"http://www.theinsiderreview.com/politics/ap-news-jolie-in-iraq-says-extra-required-for-iraq-and-syria-refugees-h7199.html
",Syria,Jordan,,1
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,"http://www.theinsiderreview.com/politics/ap-news-jolie-in-iraq-says-extra-required-for-iraq-and-syria-refugees-h7199.html
",Syria,Syria,,1
"5f2fc4
",5f2fc6,SY,TU,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,39,35,35,38,"http://www.wpxnews.com/world/angelina-jolie-in-iraq-says-additional-required-for-iraq-and-syria-refugees-h7060.html
",Syria,Turkey,,1
"5e75bf
",5e75c8,IZ,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",36.8671,42.9884,33.5,36.3,33.5,36.3,"http://www.unhcr.org/54c5244d6.html
","Dohuk, Dahuk, Iraq","Damascus, Dimashq, Syria",,1
"5e75bf
",5e75c8,IZ,SY,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",36.8671,42.9884,33.5,36.3,36.8671,42.9884,"http://www.unhcr.org/54c5244d6.html
","Dohuk, Dahuk, Iraq","Damascus, Dimashq, Syria",,1
"5e75bf
",5e75c8,IZ,SY,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",36.8671,42.9884,35,38,36.8671,42.9884,"http://www.unhcr.org/54c51f824.html
","Dohuk, Dahuk, Iraq",Syria,,1
"5e75bf
",5e75c8,IZ,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",36.8671,42.9884,35,38,35,38,"http://www.unhcr.org/54c51f824.html
","Dohuk, Dahuk, Iraq",Syria,,1
"bf5e75
",bf5e7b,LE,SY,SY,042,04,"CONSULT
","Make a visit
",33.8333,35.8333,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Lebanon,Syria,,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35,38,39,35,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Turkey,,1
"bf5e75
",bf5e7c,IZ,IZ,IZ,043,04,"CONSULT
","Host a visit
",33,44,33,44,33,44,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Iraq,Iraq,,1
"bf5e75
",bf5e7c,IZ,SY,IZ,043,04,"CONSULT
","Host a visit
",33,44,35,38,33,44,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Iraq,Syria,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.newstalk.com/reader/47.301/39759/0/
",Syria,Syria,,1
"bf5e75
",bf5e7f,SY,IS,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,31.5,34.75,35,38,"http://english.pnn.ps/index.php/human-rights/9068-video-palestinians-face-disastrous-conditions-in-syrian-yarmouk
",Syria,Israel,,1
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,35,38,"http://english.pnn.ps/index.php/human-rights/9068-video-palestinians-face-disastrous-conditions-in-syrian-yarmouk
",Syria,Syria,,1
"c1f827
",c1f833,SY,IZ,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,33.3386,44.3939,33.5,36.3,"http://www.unhcr.org/54c5244d6.html
","Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,1
"5e75bf
",5e75c8,SY,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,35,38,35,38,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,IZ,IZ,042,04,"CONSULT
","Make a visit
",35,38,33,44,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Iraq,,1
"bf5e75
",bf5e7b,SY,SY,IZ,042,04,"CONSULT
","Make a visit
",35,38,35,38,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Syria,,1
"bf5e75
",bf5e7c,UK,UK,UK,043,04,"CONSULT
","Host a visit
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://www.post-gazette.com/life/lifestyle/2015/01/25/Honoring-Nellie-Bly-s-trip-125-years-ago-a-British-woman-retraces-her-steps-around-the-globe/stories/201501250014
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Syria,Syria,,1
"17534d 
",175359,IZ,SY,IZ,075,07,"PROVIDE AID
","Grant asylum
",35.565,45.4329,35,38,35.565,45.4329,"http://www.menafn.com/1094078585/Mega-Relief-Projects-from-QRC-for-Syrian-Refugees-in-Iraqi-Kurdistan
","Sulaymaniyah, As Sulaymaniyah, Iraq",Syria,,1
"17534d 
",175359,SY,SY,IZ,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35.565,45.4329,"http://www.menafn.com/1094078585/Mega-Relief-Projects-from-QRC-for-Syrian-Refugees-in-Iraqi-Kurdistan
",Syria,Syria,,1
"17534d 
",175359,US,US,SY,075,07,"PROVIDE AID
","Grant asylum
",38,-97,38,-97,35,38,"http://www.christiantoday.com/article/give.up.a.days.income.for.syrian.refugees.world.vision.challenge/46704.htm
",United States,United States,,1
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.naharnet.com/stories/en/164588
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"5e75bf
",5e75c8,SY,IZ,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.5,36.3,36.8671,42.9884,33.5,36.3,"http://www.unhcr.org/54c5244d6.html
","Damascus, Dimashq, Syria","Dohuk, Dahuk, Iraq",,1
"5e75bf
",5e75c8,SY,IZ,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.5,36.3,36.8671,42.9884,36.8671,42.9884,"http://www.unhcr.org/54c5244d6.html
","Damascus, Dimashq, Syria","Dohuk, Dahuk, Iraq",,1
"5e75bf
",5e75c8,SY,IZ,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,36.8671,42.9884,36.8671,42.9884,"http://www.unhcr.org/54c51f824.html
",Syria,"Dohuk, Dahuk, Iraq",,1
"5e75bf
",5e75c8,SY,IZ,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,36.8671,42.9884,35,38,"http://www.unhcr.org/54c51f824.html
",Syria,"Dohuk, Dahuk, Iraq",,1
"bf5e75
",bf5e7b,IZ,IZ,IZ,042,04,"CONSULT
","Make a visit
",33,44,33,44,33,44,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Iraq,Iraq,,1
"bf5e75
",bf5e7b,SY,IZ,IZ,042,04,"CONSULT
","Make a visit
",35,38,33,44,33,44,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Syria,Iraq,,1
"bf5e75
",bf5e7b,SY,IZ,SY,042,04,"CONSULT
","Make a visit
",35,38,33,44,35,38,"http://www.newstalk.com/reader/47.301/39759/0/
",Syria,Iraq,,1
"bf5e75
",bf5e7c,IZ,IZ,IZ,043,04,"CONSULT
","Host a visit
",33,44,33,44,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Iraq,Iraq,,1
"bf5e75
",bf5e7c,SY,IZ,IZ,043,04,"CONSULT
","Host a visit
",35,38,33,44,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Iraq,,1
"bf5e75
",bf5e7b,UK,UK,UK,042,04,"CONSULT
","Make a visit
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://www.post-gazette.com/life/lifestyle/2015/01/25/Honoring-Nellie-Bly-s-trip-125-years-ago-a-British-woman-retraces-her-steps-around-the-globe/stories/201501250014
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.eonline.com/news/618097/angelina-jolie-visits-iraq-is-greeted-with-smiles-from-kids-at-refugee-camp-for-isis-victims-see-the-photos
",Syria,Syria,,1
"bf5e75
",bf5e7c,IZ,SY,IZ,043,04,"CONSULT
","Host a visit
",33,44,35,38,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Iraq,Syria,,1
"bf5e75
",bf5e7c,SY,SY,IZ,043,04,"CONSULT
","Host a visit
",35,38,35,38,33,44,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Syria,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2421067&language=en
",Syria,Syria,,1
"571d14
",571d1a,LE,IZ,LE,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.8333,35.8333,35.565,45.4329,33.8333,35.8333,"http://www.menafn.com/1094078585/Mega-Relief-Projects-from-QRC-for-Syrian-Refugees-in-Iraqi-Kurdistan
",Lebanon,"Sulaymaniyah, As Sulaymaniyah, Iraq",,1
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,"http://www.menafn.com/1094078585/Mega-Relief-Projects-from-QRC-for-Syrian-Refugees-in-Iraqi-Kurdistan
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35,38,39,35,39,35,"http://in.reuters.com/article/2015/01/26/us-britain-celebrities-syrian-refugees-idINKBN0KZ00D20150126
",Syria,Turkey,,1
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39,35,35,38,39,35,"http://in.reuters.com/article/2015/01/26/us-britain-celebrities-syrian-refugees-idINKBN0KZ00D20150126
",Turkey,Syria,,1
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://www.dailysabah.com/nation/2015/01/25/turkey-opens-its-biggest-ever-camp-for-syrian-refugees
",Syria,Syria,,1
"144e57
",144e62,TU,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",41.0186,28.9647,36.2028,37.1586,36.2028,37.1586,"http://www.naharnet.com/stories/en/164588
","Istanbul, Istanbul, Turkey","Aleppo, ?alab, Syria",,1
"5e75bf
",5e75c4,TU,SY,TU,032,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide diplomatic cooperation such as policy support
",37.0594,37.3825,35,38,37.0594,37.3825,"http://www.aina.org/news/20150125132346.htm&c=K7OzXZnAWnkYc1LFzs5tEy8-YRieoVXyxrheGIgfeKo&mkt=en-us
","Gaziantep, Gaziantep, Turkey",Syria,,1
"571d21
",571d27,AE,SY,AE,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",25.2522,55.28,35,38,25.2522,55.28,"http://www.uaeinteract.com/docs/Dar_Al_Ber_continues_delivering_relief_aid_to_Syrian_refugees/66179.htm
","Dubai, Dubayy, United Arab Emirates",Syria,,1
"571d21
",571d27,AE,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",25.2522,55.28,35,38,35,38,"http://www.uaeinteract.com/docs/Dar_Al_Ber_continues_delivering_relief_aid_to_Syrian_refugees/66179.htm
","Dubai, Dubayy, United Arab Emirates",Syria,,1
"17534d 
",175354,AE,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",25.2522,55.28,35,38,35,38,"http://www.uaeinteract.com/docs/Dar_Al_Ber_continues_delivering_relief_aid_to_Syrian_refugees/66179.htm
","Dubai, Dubayy, United Arab Emirates",Syria,,1
"bf5e75
",bf5e7b,EG,SY,TU,042,04,"CONSULT
","Make a visit
",27,30,35,38,39,35,"http://www.worldbulletin.net/haberler/153847/uks-pm-urged-to-accept-more-syrian-refugees
",Egypt,Syria,,1
"bf5e75
",bf5e7b,IZ,SY,TU,042,04,"CONSULT
","Make a visit
",33,44,35,38,39,35,"http://www.worldbulletin.net/haberler/153847/uks-pm-urged-to-accept-more-syrian-refugees
",Iraq,Syria,,1
"bf5e75
",bf5e7c,EG,SY,EG,043,04,"CONSULT
","Host a visit
",31.1453,31.0067,35,38,31.1453,31.0067,"http://www.globalsecurity.org/wmd/library/news/syria/2015/syria-150126-voa01.htm
","Nusra, Kafr ash Shaykh, Egypt",Syria,,1
"bf5e75
",bf5e7c,IZ,SY,EG,043,04,"CONSULT
","Host a visit
",33.3558,43.7861,35,38,31.1453,31.0067,"http://www.globalsecurity.org/wmd/library/news/syria/2015/syria-150126-voa01.htm
","Fallujah, Al Anbar, Iraq",Syria,,1
"bf5e75
",bf5e7c,IZ,SY,EG,043,04,"CONSULT
","Host a visit
",33,44,35,38,31.1453,31.0067,"http://www.russiaherald.com/index.php/sid/229695081
",Iraq,Syria,,1
"ff4800
",ff4803,US,US,US,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",42.3584,-71.0598,42.3584,-71.0598,42.3584,-71.0598,"http://www.independent.co.uk/voices/comment/the-bbc-has-just-done-more-to-eradicate-terrorism-than-all-our-wars-since-911-10003927.html
","Boston, Massachusetts, United States","Boston, Massachusetts, United States",,1
"5f2fc4
",5f2fc6,UK,UK,UK,020,02,"APPEAL
","Appeal, not specified below
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://ewn.co.za/2015/01/26/UK-stars-call-on-PM-to-help-Syrian-refugees
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,1
"5f2fc4
",5f2fc6,SY,TU,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,39,35,35,38,"http://www.worldbulletin.net/haberler/153847/uks-pm-urged-to-accept-more-syrian-refugees
",Syria,Turkey,,1
"5f2fc4
",5f2fc6,UK,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",54,-2,35,38,35,38,"http://rt.com/uk/226391-shameful-resettlement-program-britain/
",United Kingdom,Syria,,1
"17534d 
",175359,UK,SY,UK,075,07,"PROVIDE AID
","Grant asylum
",54,-2,35,38,54,-2,"http://rt.com/uk/226391-shameful-resettlement-program-britain/
",United Kingdom,Syria,,1
"e9c392
",e9c395,UK,SY,SY,111,11,"DISAPPROVE
","Criticize or denounce 
",54,-2,35,38,35,38,"http://rt.com/uk/226391-shameful-resettlement-program-britain/
",United Kingdom,Syria,,1
"e9c392
",e9c395,UK,SY,UK,111,11,"DISAPPROVE
","Criticize or denounce 
",54,-2,35,38,54,-2,"http://rt.com/uk/226391-shameful-resettlement-program-britain/
",United Kingdom,Syria,,1
"e9c392
",e9c395,UK,UK,UK,111,11,"DISAPPROVE
","Criticize or denounce 
",54,-2,54,-2,54,-2,"http://rt.com/uk/226391-shameful-resettlement-program-britain/
",United Kingdom,United Kingdom,,1
"bf5e75
",bf5e79,US,US,US,040,04,"CONSULT
","Consult, not specified below
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,"http://www.upi.com/Top_News/World-News/2015/01/26/Anglina-Jolie-visits-refugee-camp-in-Iraq/3771422284831/
","Washington, District of Columbia, United States","Washington, District of Columbia, United States",,1
"bf5e75
",bf5e7b,IZ,IZ,IZ,042,04,"CONSULT
","Make a visit
",33,44,33,44,33,44,"http://www.menafn.com/1094086236/UNHCR-Envoy-Angelina-Jolie-urges-much-more-assistance-for-refugees-in-Iraq
",Iraq,Iraq,,1
