Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Dubplicate Count
"ff4800
",IZ,IZ,LE,010,"Make statement, not specified below
",33.3386,44.3939,33.3386,44.3939,33.8719,35.5097,,"Bagdad, Baghdad, Iraq","Bagdad, Baghdad, Iraq",,
"571d14
",SY,SY,SY,173,"Arrest, detain, or charge with legal action 
",35,38,35,38,35,38,,Syria,Syria,,
"144e57
",LE,SY,SY,182,"Physically assault, not specified below
",33.8667,35.5,36.6968,38.6523,36.6968,38.6523,,"Shatila, Mont-Liban, Lebanon","Jund, Ar Raqqah, Syria",,
"144e57
",LE,SY,SY,186,"Assassinate 
",33.8667,35.5,36.6968,38.6523,36.6968,38.6523,,"Shatila, Mont-Liban, Lebanon","Jund, Ar Raqqah, Syria",,
"bf5e75
",LE,SY,SY,193,"Fight with small arms and light weapons
",33.8667,35.5,36.6968,38.6523,36.6968,38.6523,,"Shatila, Mont-Liban, Lebanon","Jund, Ar Raqqah, Syria",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"5f2fc4
",IZ,SY,SY,025,"Appeal to yield
",34.1966,43.8739,35,38,35,38,,"Samarra, Sala? ad Din, Iraq",Syria,,
"c1f827
",SY,SY,AS,084,"Return, release, not specified below
",36.2028,37.1586,36.2028,37.1586,-27,133,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"c1f827
",SY,AS,AS,084,"Return, release, not specified below
",36.2028,37.1586,-27,133,-27,133,,"Aleppo, ?alab, Syria",Australia,,
"c1f827
",IZ,SY,AS,084,"Return, release, not specified below
",33,44,36.2028,37.1586,-27,133,,Iraq,"Aleppo, ?alab, Syria",,
"5f2fc4
",IZ,IZ,IZ,0231,"Appeal for economic aid
",33,44,33,44,33,44,,Iraq,Iraq,,
"bf5e75
",IZ,SY,IZ,043,"Host a visit
",33.3386,44.3939,33.5,36.3,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Damascus, Dimashq, Syria",,
"c1f827
",IZ,SY,SY,080,"Yield, not specified below 
",33.3386,44.3939,33.5,36.3,33.5,36.3,,"Baghdad, Baghdad, Iraq","Damascus, Dimashq, Syria",,
"c1f827
",SY,IZ,SY,0841,"Return, release person(s)
",33.5,36.3,33.3386,44.3939,33.5,36.3,,"Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,
"c1f827
",IZ,IZ,IZ,0841,"Return, release person(s)
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",,
"bf5e75
",SY,IZ,IZ,042,"Make a visit
",33.5,36.3,33.3386,44.3939,33.3386,44.3939,,"Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,
"bf5e75
",SY,SY,SY,192,"Occupy territory
",35,38,35,38,35,38,,Syria,Syria,,
"57144e
",IS,IS,IS,141,"Demonstrate or rally
",31.5,34.75,31.5,34.75,31.5,34.75,,Israel,Israel,,
"5f2fc4
",SY,SY,LE,0233,"Appeal for humanitarian aid
",33.5,36.3,33.5,36.3,33.8122,36.025,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"5f2fc4
",SY,LE,SY,0233,"Appeal for humanitarian aid
",33.5,36.3,33.8122,36.025,33.5,36.3,,"Damascus, Dimashq, Syria","Qusaya, Béa, Lebanon",,
"5f2fc4
",LE,SY,LE,0233,"Appeal for humanitarian aid
",33.8122,36.025,33.5,36.3,33.8122,36.025,,"Qusaya, Béa, Lebanon","Damascus, Dimashq, Syria",,
"bf5e75
",IZ,SY,SY,042,"Make a visit
",33,44,35,38,35,38,,Iraq,Syria,,
"bf5e75
",SY,IZ,SY,043,"Host a visit
",35,38,33,44,35,38,,Syria,Iraq,,
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5,36.3,33.5717,36.4027,33.5,36.3,,"Damascus, Dimashq, Syria","Douma, Rif Dimashq, Syria",,
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5717,36.4027,33.5,36.3,33.5717,36.4027,,"Douma, Rif Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d21
",WE,WE,SY,060,"Engage in material cooperation, not specified below
",31.534,35.0981,31.534,35.0981,35,38,,"Unrwa, West Bank (general), West Bank","Unrwa, West Bank (general), West Bank",,
"571d21
",SY,WE,WE,060,"Engage in material cooperation, not specified below
",35,38,31.534,35.0981,31.534,35.0981,,Syria,"Unrwa, West Bank (general), West Bank",,
"17534d 
",WE,WE,LE,070,"Provide aid, not specified below
",31.534,35.0981,31.534,35.0981,33.8333,35.8333,,"Unrwa, West Bank (general), West Bank","Unrwa, West Bank (general), West Bank",,
"17534d 
",SY,WE,WE,070,"Provide aid, not specified below
",35,38,31.534,35.0981,31.534,35.0981,,Syria,"Unrwa, West Bank (general), West Bank",,
"571d21
",SY,IZ,SY,060,"Engage in material cooperation, not specified below
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,,
"571d21
",SY,IZ,IZ,060,"Engage in material cooperation, not specified below
",33.5,36.3,33,44,33,44,,"Damascus, Dimashq, Syria",Iraq,,
"17534d 
",DA,DA,DA,070,"Provide aid, not specified below
",56,10,56,10,56,10,,Denmark,Denmark,,
"c1f827
",WE,WE,WE,084,"Return, release, not specified below
",31.534,35.0981,31.534,35.0981,31.534,35.0981,,"Unrwa, West Bank (general), West Bank","Unrwa, West Bank (general), West Bank",,
"c03624
",IZ,LE,IZ,090,"Investigate, not specified below
",33,44,33.8333,35.8333,33,44,,Iraq,Lebanon,,
"c03624
",IZ,SY,IZ,090,"Investigate, not specified below
",33,44,35,38,33,44,,Iraq,Syria,,
"571d14
",KU,KU,KU,173,"Arrest, detain, or charge with legal action 
",29.3697,47.9783,29.3697,47.9783,29.3697,47.9783,,"Kuwait City, Kuwait (general), Kuwait","Kuwait City, Kuwait (general), Kuwait",,
"571d14
",SY,SY,SY,051,"Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",IZ,SY,SY,051,"Praise or endorse
",33,44,33.5,36.3,33.5,36.3,,Iraq,"Damascus, Dimashq, Syria",,
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"57144e
",IZ,SY,SY,141,"Demonstrate or rally
",33,44,33.5,36.3,33.5,36.3,,Iraq,"Damascus, Dimashq, Syria",,
"57144e
",SY,IZ,SY,141,"Demonstrate or rally
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,,
"571d14
",SY,IZ,SY,051,"Praise or endorse
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",SY,SY,SY,051,"Praise or endorse
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",LY,SY,SY,043,"Host a visit
",25,17,33.5,36.3,33.5,36.3,,Libya,"Damascus, Dimashq, Syria",,
"bf5e75
",LY,LY,LY,043,"Host a visit
",25,17,25,17,25,17,,Libya,Libya,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"c1f827
",LY,SY,SY,080,"Yield, not specified below 
",25,17,33.5,36.3,33.5,36.3,,Libya,"Damascus, Dimashq, Syria",,
"c1f827
",LY,LY,SY,080,"Yield, not specified below 
",25,17,25,17,33.5,36.3,,Libya,Libya,,
"c1f827
",SY,IZ,SY,0841,"Return, release person(s)
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,,
"c1f827
",AF,LY,LY,0841,"Return, release person(s)
",34.5167,69.1833,25,17,25,17,,"Kabul, Kabol, Afghanistan",Libya,,
"bf5e75
",SY,LY,SY,042,"Make a visit
",33.5,36.3,25,17,33.5,36.3,,"Damascus, Dimashq, Syria",Libya,,
"bf5e75
",LY,LY,LY,042,"Make a visit
",25,17,25,17,25,17,,Libya,Libya,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",SY,SY,SY,042,"Make a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",US,US,US,042,"Make a visit
",39.8647,-86.2604,39.8647,-86.2604,39.8647,-86.2604,,"Indiana, United States","Indiana, United States",,
"bf5e75
",US,US,US,042,"Make a visit
",39.8647,-86.2604,44.5672,-122.127,39.8647,-86.2604,,"Indiana, United States","Oregon, United States",,
"bf5e75
",US,US,US,042,"Make a visit
",44.5672,-122.127,44.5672,-122.127,39.8647,-86.2604,,"Oregon, United States","Oregon, United States",,
"c1f827
",IZ,IZ,IZ,080,"Yield, not specified below 
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",,
"c1f827
",SY,SY,IZ,080,"Yield, not specified below 
",35,38,35,38,33.3386,44.3939,,Syria,Syria,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",IS,SY,SY,040,"Consult, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",,
"bf5e75
",IS,SY,IS,040,"Consult, not specified below
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",,
"571d14
",SY,IS,SY,051,"Praise or endorse
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,,
"571d14
",IS,SY,SY,051,"Praise or endorse
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",,
"17534d 
",SY,IS,SY,070,"Provide aid, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,,
"17534d 
",IS,SY,SY,070,"Provide aid, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",SY,GZ,GZ,040,"Consult, not specified below
",35,38,31.5119,34.4411,31.5119,34.4411,,Syria,"Unrwa, Gaza Strip (general), Gaza Strip",,
"bf5e75
",SY,SY,GZ,040,"Consult, not specified below
",35,38,35,38,31.5119,34.4411,,Syria,Syria,,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.9306,36.6339,34.7129,36.6956,35.9306,36.6339,,"Idlib, Idlib, Syria","Baba Amr, ?ims, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.9306,36.6339,34.7129,36.6956,34.7129,36.6956,,"Idlib, Idlib, Syria","Baba Amr, ?ims, Syria",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",IZ,SY,CI,043,"Host a visit
",33.3386,44.3939,35,38,-33.45,-70.6667,,"Baghdad, Baghdad, Iraq",Syria,,
"bf5e75
",SY,IZ,IZ,043,"Host a visit
",35,38,33.3386,44.3939,33.3386,44.3939,,Syria,"Baghdad, Baghdad, Iraq",,
"bf5e75
",SY,SY,IZ,043,"Host a visit
",35,38,35,38,33.3386,44.3939,,Syria,Syria,,
"bf5e75
",IZ,SY,IZ,042,"Make a visit
",33.3386,44.3939,35,38,33.3386,44.3939,,"Baghdad, Baghdad, Iraq",Syria,,
"bf5e75
",SY,IZ,CI,042,"Make a visit
",35,38,33.3386,44.3939,-33.45,-70.6667,,Syria,"Baghdad, Baghdad, Iraq",,
"bf5e75
",SY,SY,IZ,042,"Make a visit
",35,38,35,38,33.3386,44.3939,,Syria,Syria,,
"57144e
",EG,LY,LY,141,"Demonstrate or rally
",30.05,31.25,25,17,25,17,,"Cairo, Al Qahirah, Egypt",Libya,,
"57144e
",LY,LY,LY,141,"Demonstrate or rally
",25,17,25,17,25,17,,Libya,Libya,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",34.9125,37.325,34.9125,37.325,34.9125,37.325,,"Khattab, ?amah, Syria","Khattab, ?amah, Syria",,
"bf5e75
",SY,SY,SY,042,"Make a visit
",34.9125,37.325,34.9125,37.325,34.9125,37.325,,"Khattab, ?amah, Syria","Khattab, ?amah, Syria",,
"e9c392
",SY,SY,SY,1123,"Accuse of aggression
",35.5148,35.7768,35.5148,35.7768,33.5,36.3,,"Lattakia, Al Ladhiqiyah, Syria","Lattakia, Al Ladhiqiyah, Syria",,
"e9c392
",SY,SY,SY,1123,"Accuse of aggression
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,,"Latakia, Al Ladhiqiyah, Syria","Latakia, Al Ladhiqiyah, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"c1f827
",IS,SY,SY,0841,"Return, release person(s)
",31.5,34.75,33.5,36.3,33.5,36.3,,Israel,"Damascus, Dimashq, Syria",,
"c1f827
",IS,SY,SY,0841,"Return, release person(s)
",31.5,34.75,35,38,35,38,,Israel,Syria,,
"c1f827
",IS,IS,SY,0841,"Return, release person(s)
",31.5,34.75,31.5,34.75,35,38,,Israel,Israel,,
"57144e
",KU,KU,KU,141,"Demonstrate or rally
",29.2533,47.7878,29.2533,47.7878,29.2533,47.7878,,"Sulaibiya, Kuwait (general), Kuwait","Sulaibiya, Kuwait (general), Kuwait",,
"571d14
",SY,LE,LE,051,"Praise or endorse
",33.5,36.3,33.8667,35.5,33.8678,35.5017,,"Damascus, Dimashq, Syria","Shatila, Mont-Liban, Lebanon",,
"571d14
",SY,LE,SY,051,"Praise or endorse
",33.5,36.3,33.8678,35.5017,33.5,36.3,,"Damascus, Dimashq, Syria","Sabra, Beyrouth, Lebanon",,
"bf5e75
",IZ,SY,SY,043,"Host a visit
",33.3386,44.3939,33.5,36.3,33.5,36.3,,"Baghdad, Baghdad, Iraq","Damascus, Dimashq, Syria",,
"bf5e75
",LY,SY,LY,043,"Host a visit
",25,17,33.5,36.3,25,17,,Libya,"Damascus, Dimashq, Syria",,
"c1f827
",LY,LY,LY,0841,"Return, release person(s)
",25,17,25,17,25,17,,Libya,Libya,,
"bf5e75
",SY,IZ,SY,042,"Make a visit
",33.5,36.3,33.3386,44.3939,33.5,36.3,,"Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,
"bf5e75
",SY,LY,LY,042,"Make a visit
",33.5,36.3,25,17,25,17,,"Damascus, Dimashq, Syria",Libya,,
"c1f827
",SY,SY,SY,0842,"Return, release property
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",,
"e9c392
",SY,SY,SY,114,"Complain officially 
",32.9049,35.8072,32.9049,35.8072,32.9049,35.8072,,"Golan Heights, Syria (general), Syria","Golan Heights, Syria (general), Syria",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d21
",SY,SY,SY,063,"Engage in judicial cooperation
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"571d14
",SY,SY,SY,174,"Expel or deport individuals
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",SY,SY,SY,100,"Demand, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"5f2fc4
",SY,IZ,TU,020,"Appeal, not specified below
",33.5,36.3,33.3386,44.3939,39,35,,"Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,
"5f2fc4
",SY,,SY,020,"Appeal, not specified below
",35,38,0,0,35,38,,Syria,,,
"571d14
",TU,SY,SY,170,"Coerce, not specified below 
",39,35,33.5,36.3,33.5,36.3,,Turkey,"Damascus, Dimashq, Syria",,
"571d14
",US,SY,US,051,"Praise or endorse
",38,-97,35,38,38,-97,,United States,Syria,,
"571d14
",US,US,US,051,"Praise or endorse
",38,-97,38,-97,38,-97,,United States,United States,,
"f82758
",SY,SY,SY,130,"Threaten, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",TU,SY,TU,040,"Consult, not specified below
",36.2066,36.1572,35,38,36.2066,36.1572,,"Hatay, Hatay, Turkey",Syria,,
"bf5e75
",TU,SY,TU,040,"Consult, not specified below
",35.9025,36.0627,35,38,35.9025,36.0627,,"Yayladagi, Hatay, Turkey",Syria,,
"bf5e75
",SY,TU,TU,040,"Consult, not specified below
",35,38,35.9025,36.0627,35.9025,36.0627,,Syria,"Yayladagi, Hatay, Turkey",,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"5f2fc4
",SY,SY,SY,0233,"Appeal for humanitarian aid
",35,38,35,38,35,38,,Syria,Syria,,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",SY,SY,SY,057,"Sign formal agreement
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",SY,SY,SY,057,"Sign formal agreement
",33.5,36.3,33.5,36.3,35.1318,36.7578,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",IR,SY,SY,073,"Provide humanitarian aid
",30.6693,50.2055,35,38,35,38,,"Kurdistan, Khuzestan, Iran",Syria,,
"17534d 
",TU,SY,SY,073,"Provide humanitarian aid
",39.9272,32.8644,35,38,35,38,,"Ankara, Ankara, Turkey",Syria,,
"5f2fc4
",SY,TU,SY,0233,"Appeal for humanitarian aid
",35,38,39.9272,32.8644,35,38,,Syria,"Ankara, Ankara, Turkey",,
"1d1831
",IS,IS,IS,154,"Mobilize or increase armed forces 
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",,
"5e75bf
",TU,TU,TU,030,"Express intent to cooperate, not specified below
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"5e75bf
",RS,TU,TU,030,"Express intent to cooperate, not specified below
",60,100,39.9272,32.8644,39.9272,32.8644,,Russia,"Ankara, Ankara, Turkey",,
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,,"Tel Kalakh, ?ims, Syria","Tel Kalakh, ?ims, Syria",,
"c1f827
",PK,PK,PK,080,"Yield, not specified below 
",30,70,30,70,30,70,,Pakistan,Pakistan,,
"c1f827
",TU,SY,TU,0841,"Return, release person(s)
",35.9025,36.0627,35.8143,36.3206,35.9025,36.0627,,"Yayladagi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",,
"ff4800
",TU,SY,TU,013,"Make optimistic comment
",35.9025,36.0627,35.8143,36.3206,35.9025,36.0627,,"Yayladagi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",,
"ff4800
",EG,SY,SY,017,"Engage in symbolic act
",28.2364,33.6254,33.5,36.3,33.5,36.3,,"Al-Tur, Janub Sina', Egypt","Damascus, Dimashq, Syria",,
"ff4800
",EG,JO,SY,017,"Engage in symbolic act
",28.2364,33.6254,31,36,33.5,36.3,,"Al-Tur, Janub Sina', Egypt",Jordan,,
"ff4800
",IS,IS,EG,017,"Engage in symbolic act
",31.7667,35.2333,31.7667,35.2333,27,30,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",,
"ff4800
",IS,LE,SY,017,"Engage in symbolic act
",31.7667,35.2333,33.8333,35.8333,33.5,36.3,,"Jerusalem, Israel (general), Israel",Lebanon,,
"ff4800
",EG,JO,SY,017,"Engage in symbolic act
",27,30,31,36,35,38,,Egypt,Jordan,,
"ff4800
",EG,SY,SY,017,"Engage in symbolic act
",27,30,35,38,35,38,,Egypt,Syria,,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.7631,36.5603,35.7631,36.5603,35.7631,36.5603,,"Rami, Idlib, Syria","Rami, Idlib, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.7992,36.4165,35.7992,36.4165,35.7992,36.4165,,"Balis, Idlib, Syria","Balis, Idlib, Syria",,
"e9c392
",SZ,SY,SZ,112,"Accuse, not specified below
",47,8,35.7992,36.4165,47,8,,Switzerland,"Balis, Idlib, Syria",,
"e9c392
",SZ,SY,SZ,112,"Accuse, not specified below
",47,8,33.5,36.3,47,8,,Switzerland,"Damascus, Dimashq, Syria",,
"57144e
",IS,EG,EG,141,"Demonstrate or rally
",31.7667,35.2333,27,30,27,30,,"Jerusalem, Israel (general), Israel",Egypt,,
"57144e
",EG,JO,EG,141,"Demonstrate or rally
",27,30,31,36,27,30,,Egypt,Jordan,,
"57144e
",EG,SY,EG,141,"Demonstrate or rally
",27,30,35,38,27,30,,Egypt,Syria,,
"ff4800
",SY,SY,SY,013,"Make optimistic comment
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",,
"ff4800
",LE,SY,LE,013,"Make optimistic comment
",33.8719,35.5097,34.6684,36.2599,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Tall Kalakh, ?ims, Syria",,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",34.6684,36.2599,34.6684,36.2599,34.6684,36.2599,,"Tall Kalakh, ?ims, Syria","Tall Kalakh, ?ims, Syria",,
"bf5e75
",LE,SY,LE,040,"Consult, not specified below
",33.8719,35.5097,34.6684,36.2599,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Tall Kalakh, ?ims, Syria",,
"bf5e75
",LE,SY,SY,042,"Make a visit
",33.6667,35.8333,32.7359,35.7441,32.7359,35.7441,,"Bekaa, Béa, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",,
"bf5e75
",LE,LE,LE,042,"Make a visit
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",,
"bf5e75
",SY,SY,UK,043,"Host a visit
",32.7359,35.7441,32.7359,35.7441,54,-2,,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",33.2456,35.6928,33.2456,35.6928,33.2456,35.6928,,"Baniyas, Al Qunaytirah, Syria","Baniyas, Al Qunaytirah, Syria",,
"bf5e75
",SY,LE,LE,040,"Consult, not specified below
",34.6684,36.2599,33.8719,35.5097,33.8719,35.5097,,"Tall Kalakh, ?ims, Syria","Beirut, Beyrouth, Lebanon",,
"bf5e75
",SY,SY,UK,042,"Make a visit
",32.7359,35.7441,32.7359,35.7441,54,-2,,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"bf5e75
",SY,LE,SY,043,"Host a visit
",32.7359,35.7441,33.6667,35.8333,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria","Bekaa, Béa, Lebanon",,
"bf5e75
",LE,LE,LE,043,"Host a visit
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",,
"5f2fc4
",SY,LE,LE,020,"Appeal, not specified below
",34.6684,36.2599,33.8333,35.8333,33.8333,35.8333,,"Tal Kalakh, ?ims, Syria",Lebanon,,
"ff4800
",IS,IS,EG,017,"Engage in symbolic act
",31.7667,35.2333,31.7667,35.2333,28.2364,33.6254,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",,
"571d21
",LE,LE,LE,060,"Engage in material cooperation, not specified below
",34.5428,36.0797,34.5428,36.0797,34.5428,36.0797,,"Akkar, AakkâLE, Lebanon","Akkar, AakkâLE, Lebanon",,
"5e75bf
",PL,QA,QA,036,"Express intent to meet or negotiate
",52,20,25.2167,50.9664,25.2167,50.9664,,Poland,"Abu Samra, Ar Rayyan, Qatar",,
"5e75bf
",PL,PL,QA,036,"Express intent to meet or negotiate
",52,20,52,20,25.2167,50.9664,,Poland,Poland,,
"bf5e75
",IZ,SY,SY,042,"Make a visit
",33,44,34.6684,36.2599,34.6684,36.2599,,Iraq,"Tal Kalakh, ?ims, Syria",,
"bf5e75
",TU,TU,TU,042,"Make a visit
",39,35,39,35,39,35,,Turkey,Turkey,,
"bf5e75
",SY,IZ,SY,043,"Host a visit
",34.6684,36.2599,33,44,34.6684,36.2599,,"Tal Kalakh, ?ims, Syria",Iraq,,
"bf5e75
",TU,TU,TU,043,"Host a visit
",39,35,39,35,39,35,,Turkey,Turkey,,
"bf5e75
",SY,SY,SY,193,"Fight with small arms and light weapons
",33.2456,35.6928,33.2456,35.6928,33.2456,35.6928,,"Banias, Al Qunaytirah, Syria","Banias, Al Qunaytirah, Syria",,
"bf5e75
",SY,US,US,193,"Fight with small arms and light weapons
",33.2456,35.6928,42.1497,-74.9384,42.1497,-74.9384,,"Banias, Al Qunaytirah, Syria","New York, United States",,
"bf5e75
",LE,SY,SY,043,"Host a visit
",34.6261,36.3772,34.6684,36.2599,34.6684,36.2599,,"Wadi Khalid, AakkâLE, Lebanon","Tal Kalakh, ?ims, Syria",,
