Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",bf5e7f,LE,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,34.1794,36.4208,34.1794,36.4208,"http://reliefweb.int/report/syrian-arab-republic/syria-crisis-monthly-humanitarian-situation-report-14-july-15-august
","Aarsal, Mohafazat Baalbek-Hermel, Lebanon","Aarsal, Mohafazat Baalbek-Hermel, Lebanon",
"bf5e75
",bf5e7f,LE,SY,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,35,38,34.1794,36.4208,"http://reliefweb.int/report/syrian-arab-republic/syria-crisis-monthly-humanitarian-situation-report-14-july-15-august
","Aarsal, Mohafazat Baalbek-Hermel, Lebanon",Syria,
"5f2fc4
",5f2fc6,IS,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",31.5,34.75,35,38,35,38,"http://www.dailystar.com.lb/News/Lebanon-News/2014/Aug-22/268097-lebanon-asks-for-280m-to-finish-nahr-al-bared.ashx
",Israel,Syria,
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,"http://www.dailystar.com.lb/News/Lebanon-News/2014/Aug-22/268097-lebanon-asks-for-280m-to-finish-nahr-al-bared.ashx
",Syria,Syria,
"5f2fc4
",5f2fc9,IZ,IZ,IZ,0233,02,"APPEAL
","Appeal for humanitarian aid
",30.8333,46.55,30.8333,46.55,30.8333,46.55,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-23/268227-citing-security-salam-appeals-for-nahr-al-bared-funds.ashx
","Nahr, Dhi Qar, Iraq","Nahr, Dhi Qar, Iraq",
"571d14
",571d1c,SY,LE,LE,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",35,38,34.1794,36.4208,34.1794,36.4208,"http://weekly.ahram.org.eg/News/7038/19/The-Arsal-tug-of-war.aspx/RK=0
",Syria,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",
"571d14
",571d1c,SY,SY,LE,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",35,38,35,38,34.0058,36.2181,"http://weekly.ahram.org.eg/News/7038/19/The-Arsal-tug-of-war.aspx/RK=0
",Syria,Syria,
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.huffingtonpost.com/david-weiss/syria-refugee-communities_b_5697807.html
",Syria,Syria,
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35,38,35,38,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
",Syria,Syria,
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.todayszaman.com/national_3-syrian-refugees-shot-dead-in-southern-turkey_356371.html
",Syria,Syria,
"17534d 
",175354,LE,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8719,35.5097,35,38,35,38,"http://www.uaeinteract.com/docs/Delegation_of_Mohammed_bin_Rashid_Charity_Establishment_visits_Lebanon_to_provide_relief_aid_to_displaced_Syrians/63377.htm
","Beirut, Beyrouth, Lebanon",Syria,
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,35,38,35,38,"http://www.uaeinteract.com/docs/Delegation_of_Mohammed_bin_Rashid_Charity_Establishment_visits_Lebanon_to_provide_relief_aid_to_displaced_Syrians/63377.htm
",Syria,Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.al-monitor.com/pulse/originals/2014/08/jordan-zaatari-schools-syrian-refugess.html
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",c1f82f,JO,JO,JO,080,08,"YIELD
","Yield, not specified below 
",32.3429,36.208,32.3429,36.208,32.3429,36.208,"http://www.al-monitor.com/pulse/originals/2014/08/jordan-zaatari-schools-syrian-refugess.html
","Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",35,38,35,38,35,38,"http://www.iloubnan.info/politics/82245/Derbas:-Exempting-Syrians-from-fines-facilitates-their-return
",Syria,Syria,
"144e57
",144e62,SY,SY,TU,182,18,"ASSAULT
","Physically assault, not specified below
",35,38,35,38,36.2066,36.1572,"http://www.todayszaman.com/national_3-syrian-refugees-shot-dead-in-southern-turkey_356371.html
",Syria,Syria,
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",35,38,35,38,35,38,"http://www.turkishweekly.net/news/170680/syrians-killed-in-their-home-in-hatay.html
",Syria,Syria,
"bf5e75
",bf5e82,SY,SY,SY,193,19,"FIGHT
","Fight with small arms and light weapons
",35,38,35,38,35,38,"http://www.turkishweekly.net/news/170680/syrians-killed-in-their-home-in-hatay.html
",Syria,Syria,
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",35,38,37.0017,35.3289,37.0017,35.3289,"http://www.tauntongazette.com/article/20140821/NEWS/308229993
",Syria,"Adana, Adana, Turkey",
"bf5e75
",bf5e7f,LE,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,34.1794,36.4208,34.1794,36.4208,"http://reliefweb.int/report/syrian-arab-republic/syria-crisis-monthly-humanitarian-situation-report-14-july-15-august
","Aarsal, Mohafazat Baalbek-Hermel, Lebanon","Aarsal, Mohafazat Baalbek-Hermel, Lebanon",
"bf5e75
",bf5e7f,SY,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,34.1794,36.4208,34.1794,36.4208,"http://reliefweb.int/report/syrian-arab-republic/syria-crisis-monthly-humanitarian-situation-report-14-july-15-august
",Syria,"Aarsal, Mohafazat Baalbek-Hermel, Lebanon",
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.khaleejtimes.com/nation/inside.asp?xfile=/data/nationgeneral/2014/August/nationgeneral_August206.xml&section=nationgeneral
",Syria,Syria,
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",35,38,35,38,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
",Syria,Syria,
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.todayszaman.com/national_3-syrian-refugees-shot-dead-in-southern-turkey_356371.html
",Syria,Syria,
"571d14
",571d1a,SY,SY,IZ,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,33,44,"http://reliefweb.int/report/iraq/humanitarian-funding-analysis-iraq-august-2014
",Syria,Syria,
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,"http://reliefweb.int/report/iraq/humanitarian-funding-analysis-iraq-august-2014
",Syria,Syria,
"571d14
",571d1c,SY,SY,SY,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",35,38,35,38,35,38,"http://reliefweb.int/report/syrian-arab-republic/syria-crisis-monthly-humanitarian-situation-report-14-july-15-august
",Syria,Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.al-monitor.com/pulse/originals/2014/08/jordan-zaatari-schools-syrian-refugess.html
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,TU,TU,040,04,"CONSULT
","Consult, not specified below
",35,38,37.0594,37.3825,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
",Syria,"Gaziantep, Gaziantep, Turkey",
"bf5e75
",bf5e79,SY,TU,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,37.0594,37.3825,35,38,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
",Syria,"Gaziantep, Gaziantep, Turkey",
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",35,38,37.0594,37.3825,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
",Syria,"Gaziantep, Gaziantep, Turkey",
"bf5e75
",bf5e82,IS,IS,IS,193,19,"FIGHT
","Fight with small arms and light weapons
",31.4167,34.3333,31.4167,34.3333,31.4167,34.3333,"http://www.todayszaman.com/national_3-syrian-refugees-shot-dead-in-southern-turkey_356371.html
","Gaza, Israel (general), Israel","Gaza, Israel (general), Israel",
"bf5e75
",bf5e82,SY,IS,IS,193,19,"FIGHT
","Fight with small arms and light weapons
",35,38,31.4167,34.3333,31.4167,34.3333,"http://www.todayszaman.com/national_3-syrian-refugees-shot-dead-in-southern-turkey_356371.html
",Syria,"Gaza, Israel (general), Israel",
"bf5e75
",bf5e79,TU,SY,TU,040,04,"CONSULT
","Consult, not specified below
",37.0594,37.3825,35,38,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
","Gaziantep, Gaziantep, Turkey",Syria,
"bf5e75
",bf5e79,TU,SY,SY,040,04,"CONSULT
","Consult, not specified below
",37.0594,37.3825,35,38,35,38,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
","Gaziantep, Gaziantep, Turkey",Syria,
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",37.0594,37.3825,35,38,37.0594,37.3825,"http://www.universityworldnews.com/article.php?story=20140821151929832&c=jeQFeZkS-wSgQITt3CMpx0ekgQHiGv3HEI2L7yqbwvU&mkt=en-us
","Gaziantep, Gaziantep, Turkey",Syria,
"571d14
",571d1c,TU,SY,TU,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",39.9272,32.8644,35,38,39.9272,32.8644,"http://www.aljazeera.com/news/middleeast/2014/06/syrians-turkey-coexistence-refugees-istanbul-cultural-201462474513220274.html
","Ankara, Ankara, Turkey",Syria,
"571d14
",571d1c,TU,SY,SY,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",39.9272,32.8644,35,38,35,38,"http://www.aljazeera.com/news/middleeast/2014/06/syrians-turkey-coexistence-refugees-istanbul-cultural-201462474513220274.html
","Ankara, Ankara, Turkey",Syria,
"5e75bf
",5e75c8,LE,TU,TU,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.8719,35.5097,41.0186,28.9647,41.0186,28.9647,"http://en.cihan.com.tr/news/Cihan-News-Agency-Diary_3658-CHMTUyMzY1OC8kbmV3c01hcFZhbHVlLntjYXRlZ29yeS5pZH0=
","Beirut, Beyrouth, Lebanon","Istanbul, Istanbul, Turkey",
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",37.0017,35.3289,35,38,37.0017,35.3289,"http://www.tauntongazette.com/article/20140821/NEWS/308229993
","Adana, Adana, Turkey",Syria,
"17534d 
",175359,CA,CA,CA,075,07,"PROVIDE AID
","Grant asylum
",49.8833,-97.1667,49.8833,-97.1667,49.8833,-97.1667,"http://www.winnipegfreepress.com/special/civicelection2014/crowded-race-just-got-more-crowded-272399441.html
","Winnipeg, Manitoba, Canada","Winnipeg, Manitoba, Canada",
"c1f827
",c1f82f,IZ,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33,44,35,38,35,38,"http://www.aina.org/news/20140823142045.htm
",Iraq,Syria,
"bf5e75
",bf5e7f,JO,SY,SY,046,04,"CONSULT
","Engage in negotiation
",31.95,35.9333,35,38,35,38,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
","Amman, (JO11), Jordan",Syria,
"bf5e75
",bf5e7f,SY,SY,SY,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,35,38,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
",Syria,Syria,
"bf5e75
",bf5e7f,SY,SY,US,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,38,-97,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
",Syria,Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,"http://en.ammonnews.net/article.aspx?articleno=26415
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"144e57
",144e62,SY,SY,TU,182,18,"ASSAULT
","Physically assault, not specified below
",34.8151,37.0861,34.8151,37.0861,36.2066,36.1572,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Muharrem, ?ims, Syria","Muharrem, ?ims, Syria",
"144e57
",144e62,TU,TU,TU,182,18,"ASSAULT
","Physically assault, not specified below
",36.5437,31.9998,36.5437,31.9998,36.5437,31.9998,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Alanya, Antalya, Turkey","Alanya, Antalya, Turkey",
"bf5e75
",bf5e7f,SY,JO,SY,046,04,"CONSULT
","Engage in negotiation
",35,38,31.95,35.9333,35,38,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
",Syria,"Amman, (JO11), Jordan",
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.aljazeera.com/indepth/features/2014/08/islamicgroup-fears-grow-second-kidnapped-us-journalist-2014823102729184721.html
",Syria,Syria,
"bf5e75
",bf5e7f,SY,SY,SY,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,35,38,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
",Syria,Syria,
"bf5e75
",bf5e7f,SY,SY,US,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,38,-97,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=161901
",Syria,Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,"http://en.ammonnews.net/article.aspx?articleno=26415
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"e9c392
",e9c396,US,US,US,1124,11,"DISAPPROVE
","Accuse of war crimes
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,"http://www.bignewsnetwork.com/index.php/sid/225040635
","Whitehouse, District of Columbia, United States","Whitehouse, District of Columbia, United States",
"e9c392
",e9c396,US,US,US,1124,11,"DISAPPROVE
","Accuse of war crimes
",27.8333,-81.717,27.8333,-81.717,27.8333,-81.717,"http://www.aljazeera.com/indepth/features/2014/08/islamicgroup-fears-grow-second-kidnapped-us-journalist-2014823102729184721.html
","Florida, United States","Florida, United States",
"e9c392
",e9c396,SY,SY,SY,1124,11,"DISAPPROVE
","Accuse of war crimes
",35,38,35,38,35,38,"http://www.bostonstar.com/index.php/sid/225040635
",Syria,Syria,
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",34.8151,37.0861,34.8151,37.0861,34.8151,37.0861,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Muharrem, ?ims, Syria","Muharrem, ?ims, Syria",
"57144e
",571454,TU,TU,TU,141,14,"PROTEST
","Demonstrate or rally
",37.0594,37.3825,37.0594,37.3825,37.0594,37.3825,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Gaziantep, Gaziantep, Turkey","Gaziantep, Gaziantep, Turkey",
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",34.8151,37.0861,34.8151,37.0861,34.8151,37.0861,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Muharrem, ?ims, Syria","Muharrem, ?ims, Syria",
"bf5e75
",bf5e7f,TU,TU,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",37.0594,37.3825,37.0594,37.3825,34.8151,37.0861,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Gaziantep, Gaziantep, Turkey","Gaziantep, Gaziantep, Turkey",
"bf5e75
",bf5e7f,TU,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",39.9272,32.8644,34.8151,37.0861,34.8151,37.0861,"http://www.todayszaman.com/_erdogan-nominates-fm-davutoglu-for-prime-minister_356512.html
","Ankara, Ankara, Turkey","Muharrem, ?ims, Syria",
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.3429,36.208,35.95,39.0167,32.3429,36.208,"http://www.myfoxdc.com/story/26111016/jordan-shoots-down-aerial-target-near-syria
","Mafraq, Jordan (general), Jordan","Raqqa, Ar Raqqah, Syria",
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.3429,36.208,35,38,32.3429,36.208,"http://www.columbiatribune.com/news/jordan-shoots-down-aerial-target-near-syria/article_5ba3e722-c7a1-5a0d-91d6-2277eab3fa2b.html
","Mafraq, Jordan (general), Jordan",Syria,
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,31.95,35.9333,"http://jordantimes.com/army-clashes-with-border-infiltrators-kills-2?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+TheJordanTimes-LatestNews+%28The+Jordan+Times+-+Latest+News%29
","Amman, (JO11), Jordan",Syria,
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,35,38,"http://www.zawya.com/story/Saudi_Arabia_to_host_Arab_meeting_on_Syria_IS-ZAWYA20140824053315/
","Amman, (JO11), Jordan",Syria,
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.2,37.4833,35.2,37.4833,35.2,37.4833,"Ammun News website, Amman/BBC Monitoring/(c) BBC
","Ammun, ?amah, Syria","Ammun, ?amah, Syria",
"571d14
",571d20,EG,EG,EG,174,17,"COERCE
","Expel or deport individuals
",27,30,27,30,27,30,"http://www.nme.com/news/various-artists/79356
",Egypt,Egypt,
"571d14
",571d20,SY,SY,SY,174,17,"COERCE
","Expel or deport individuals
",35,38,35,38,35,38,"http://www.nme.com/news/various-artists/79356
",Syria,Syria,
"ff4800
",ff4803,EG,SY,SA,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",27,30,35,38,21.5169,39.2192,"http://www.aawsat.net/2014/08/article55335815
",Egypt,Syria,
"ff4800
",ff4803,SY,SY,QA,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,25.2867,51.5333,"http://www.aawsat.net/2014/08/article55335815
",Syria,Syria,
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,35,38,"http://www.aawsat.net/2014/08/article55335815
",Syria,Syria,
"5e75bf
",5e75c8,SY,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,35,38,35,38,"http://www.iloubnan.info/politics/82345/Mashnouq-Says-State-to-assist-in-departure-of-Syrians-by-solving-their-legal-status
",Syria,Syria,
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35,38,35,38,39.9272,32.8644,"http://www.dailysabah.com/politics/2014/08/24/turkish-govt-determined-to-solve-issues-related-to-syrian-refugees
",Syria,Syria,
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.dailysabah.com/politics/2014/08/24/turkish-govt-determined-to-solve-issues-related-to-syrian-refugees
",Syria,Syria,
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35.95,39.0167,32.3429,36.208,32.3429,36.208,"http://www.myfoxdc.com/story/26111016/jordan-shoots-down-aerial-target-near-syria
","Raqqa, Ar Raqqah, Syria","Mafraq, Jordan (general), Jordan",
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,32.3429,36.208,32.3429,36.208,"http://www.columbiatribune.com/news/jordan-shoots-down-aerial-target-near-syria/article_5ba3e722-c7a1-5a0d-91d6-2277eab3fa2b.html
",Syria,"Mafraq, Jordan (general), Jordan",
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,31.95,35.9333,"http://jordantimes.com/army-clashes-with-border-infiltrators-kills-2?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+TheJordanTimes-LatestNews+%28The+Jordan+Times+-+Latest+News%29
",Syria,"Amman, (JO11), Jordan",
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,35,38,"http://www.zawya.com/story/Saudi_Arabia_to_host_Arab_meeting_on_Syria_IS-ZAWYA20140824053315/
",Syria,"Amman, (JO11), Jordan",
"5e75bf
",5e75c8,SY,LE,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,34.1794,36.4208,35,38,"http://www.iloubnan.info/politics/82345/Mashnouq-Says-State-to-assist-in-departure-of-Syrians-by-solving-their-legal-status
",Syria,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",
"ff4800
",ff4801,SY,SW,SW,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.5,36.3,62,15,62,15,"http://worldpress.org/Mideast/3981.cfm
","Damascus, Dimashq, Syria",Sweden,
"5f2fc4
",5f2fc9,SY,SW,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",33.5,36.3,62,15,33.5,36.3,"http://worldpress.org/Mideast/3981.cfm
","Damascus, Dimashq, Syria",Sweden,
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",35,38,35,38,39.9272,32.8644,"http://www.dailysabah.com/politics/2014/08/24/turkish-govt-determined-to-solve-issues-related-to-syrian-refugees
",Syria,Syria,
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.dailysabah.com/politics/2014/08/24/turkish-govt-determined-to-solve-issues-related-to-syrian-refugees
",Syria,Syria,
"e9c392
",e9c396,SY,SY,SY,1124,11,"DISAPPROVE
","Accuse of war crimes
",35,38,35,38,35,38,"http://www.stlouisstar.com/index.php/sid/225040635
",Syria,Syria,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35,38,35,38,35,38,"http://www.todayszaman.com/national_govt-sponsored-meeting-seeks-to-prevent-tension-between-turkssyrians_356644.html
",Syria,Syria,
"bf5e75
",bf5e7f,IS,IS,IS,190,19,"FIGHT
","Use conventional military force, not specified below
",31.4167,34.3333,31.4167,34.3333,31.4167,34.3333,"http://www.todayszaman.com/national_govt-sponsored-meeting-seeks-to-prevent-tension-between-turkssyrians_356644.html
","Gaza, Israel (general), Israel","Gaza, Israel (general), Israel",
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",35,38,35,38,35,38,"http://www.saudigazette.com.sa/index.cfm?method=home.regcon&contentid=20140826215918
",Syria,Syria,
"57144e
",571454,TU,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",41.0186,28.9647,35,38,35,38,"http://armenpress.am/eng/news/773689/24-percent-of-russians-consider-nagrono-karabakh-independent-state.html
","Istanbul, Istanbul, Turkey",Syria,
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,31.95,35.9333,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
","Amman, (JO11), Jordan",Syria,
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,35,38,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Syria,Syria,
"bf5e75
",bf5e7f,LE,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,33.8,36.4333,33.8,36.4333,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-26/268504-machnouk-dismisses-threats-to-kill-hostages.ashx
","Arsal, Mohafazat Baalbek-Hermel, Lebanon","Qalamoun, Rif Dimashq, Syria",
"bf5e75
",bf5e7f,LE,LE,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,34.1794,36.4208,33.8,36.4333,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-26/268504-machnouk-dismisses-threats-to-kill-hostages.ashx
","Arsal, Mohafazat Baalbek-Hermel, Lebanon","Arsal, Mohafazat Baalbek-Hermel, Lebanon",
"bf5e75
",bf5e7f,LE,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,34.1794,36.4208,34.1794,36.4208,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-26/268504-machnouk-dismisses-threats-to-kill-hostages.ashx
","Arsal, Mohafazat Baalbek-Hermel, Lebanon","Arsal, Mohafazat Baalbek-Hermel, Lebanon",
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://reliefweb.int/report/syrian-arab-republic/syria-refugee-communities-and-redrawing-map-middle-east
",Syria,Syria,
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",33.8,36.4333,33.8,36.4333,33.8,36.4333,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-26/268504-machnouk-dismisses-threats-to-kill-hostages.ashx
","Qalamoun, Rif Dimashq, Syria","Qalamoun, Rif Dimashq, Syria",
"bf5e75
",bf5e7f,LE,LE,LE,190,19,"FIGHT
","Use conventional military force, not specified below
",34.1794,36.4208,34.1794,36.4208,34.1794,36.4208,"http://dailystar.com.lb/News/Lebanon-News/2014/Aug-26/268504-machnouk-dismisses-threats-to-kill-hostages.ashx
","Arsal, Mohafazat Baalbek-Hermel, Lebanon","Arsal, Mohafazat Baalbek-Hermel, Lebanon",
"17534d 
",175359,BU,BU,BU,075,07,"PROVIDE AID
","Grant asylum
",42.15,24.75,42.15,24.75,42.15,24.75,"http://www.focus-fen.net/news/2014/08/26/346640/bulgaria-police-avoid-crime-against-national-security-busting-fake-syrian-id-documents-roundup.html
","Plovdiv, Plovdiv, Bulgaria","Plovdiv, Plovdiv, Bulgaria",
